Start Buffer: size=422
FL, LA, RA, FR, dCount, mazeLoc, fwdSpeed, rotSpeed, lVolt, rVolt
Robot Data: [0, 43, 255, 3, 18, 132, 1400, 0, 52, 49]
Robot Data: [0, 43, 253, 3, 12, 132, 1400, 0, 47, 43]
Robot Data: [1, 45, 258, 3, 12, 132, 1400, 0, 50, 42]
Robot Data: [2, 44, 258, 3, 13, 132, 1400, 0, 45, 42]
Robot Data: [2, 41, 260, 3, 14, 132, 1400, 0, 42, 38]
Robot Data: [1, 42, 261, 3, 14, 132, 1400, 0, 42, 38]
Robot Data: [1, 41, 265, 4, 15, 132, 1400, 0, 34, 38]
Robot Data: [1, 41, 269, 4, 14, 132, 1400, 0, 40, 39]
Robot Data: [0, 42, 273, 3, 15, 132, 1400, 0, 34, 37]
Robot Data: [0, 40, 272, 3, 14, 132, 1400, 0, 37, 41]
Robot Data: [1, 41, 273, 3, 15, 132, 1400, 0, 31, 39]
Robot Data: [0, 39, 274, 4, 15, 132, 1400, 0, 35, 34]
Robot Data: [0, 38, 273, 3, 14, 132, 1400, 0, 38, 38]
Robot Data: [1, 43, 275, 4, 14, 132, 1400, 0, 40, 36]
Robot Data: [1, 42, 274, 3, 15, 132, 1400, 0, 36, 32]
Robot Data: [0, 37, 276, 4, 14, 132, 1400, 0, 37, 37]
Robot Data: [0, 37, 275, 3, 14, 132, 1400, 0, 37, 37]
Robot Data: [1, 38, 280, 4, 14, 132, 1400, 0, 39, 35]
Robot Data: [1, 39, 283, 4, 15, 132, 1400, 0, 31, 36]
Robot Data: [1, 39, 286, 4, 14, 132, 1400, 0, 35, 38]
Robot Data: [1, 37, 291, 4, 14, 132, 1400, 0, 35, 38]
Robot Data: [1, 36, 292, 4, 14, 132, 1400, 0, 37, 36]
Robot Data: [1, 36, 292, 3, 14, 132, 1400, 0, 37, 37]
Robot Data: [1, 36, 294, 4, 14, 132, 1400, 0, 37, 37]
Robot Data: [0, 37, 293, 4, 14, 132, 1400, 0, 37, 37]
Robot Data: [2, 37, 296, 3, 14, 132, 1400, 0, 37, 37]
Robot Data: [0, 37, 298, 4, 14, 132, 1400, 0, 37, 37]
Robot Data: [1, 38, 297, 4, 14, 132, 1400, 0, 39, 35]
Robot Data: [1, 38, 296, 4, 14, 132, 1400, 0, 38, 35]
Robot Data: [2, 36, 299, 4, 14, 131, 1400, 0, 15, 58]
Robot Data: [1, 38, 302, 4, 14, 131, 1400, 0, 1, 72]
Robot Data: [0, 38, 297, 3, 13, 131, 1400, 0, 3, 78]
Robot Data: [0, 43, 276, 3, 15, 131, 1400, 0, 8, 58]
Robot Data: [1, 49, 242, 2, 14, 131, 1400, 0, 26, 48]
Robot Data: [1, 59, 217, 1, 14, 131, 1400, 0, 45, 29]
Robot Data: [0, 69, 183, 2, 15, 131, 1400, 0, 49, 16]
Robot Data: [1, 78, 163, 1, 14, 131, 1400, 0, 59, 13]
Robot Data: [3, 79, 151, 1, 14, 131, 1400, 0, 64, 9]
Robot Data: [3, 80, 151, 1, 14, 131, 1400, 0, 53, 19]
Robot Data: [1, 77, 158, 2, 14, 131, 1400, 0, 43, 29]
Robot Data: [1, 71, 167, 1, 14, 131, 1400, 0, 31, 41]
Robot Data: [1, 68, 176, 1, 14, 131, 1400, 0, 21, 51]
Robot Data: [1, 66, 187, 1, 14, 131, 1400, 0, 19, 53]
Robot Data: [1, 64, 187, 1, 13, 131, 1400, 0, 19, 61]
Robot Data: [2, 65, 179, 1, 15, 131, 1400, 0, 15, 51]
Robot Data: [1, 70, 167, 1, 14, 131, 1400, 0, 26, 47]
Robot Data: [1, 76, 153, 1, 15, 131, 1400, 0, 30, 34]
Robot Data: [2, 83, 139, 1, 14, 131, 1400, 0, 42, 29]
Robot Data: [3, 91, 126, 1, 14, 131, 1400, 0, 46, 25]
Robot Data: [3, 95, 116, 1, 14, 131, 1400, 0, 49, 22]
Robot Data: [3, 98, 115, 1, 14, 131, 1400, 0, 53, 18]
Robot Data: [4, 96, 114, 1, 14, 131, 1400, 0, 46, 25]
Robot Data: [4, 95, 119, 1, 14, 131, 1400, 0, 39, 32]
Robot Data: [4, 92, 126, 1, 14, 131, 1400, 0, 33, 38]
Robot Data: [2, 89, 137, 1, 14, 131, 1400, 0, 28, 43]
Robot Data: [3, 80, 135, 1, 15, 131, 1400, 0, 23, 40]
Robot Data: [3, 83, 136, 1, 13, 131, 1400, 0, 31, 47]
Robot Data: [1, 89, 137, 2, 13, 131, 1400, 0, 31, 48]
Robot Data: [4, 97, 130, 1, 15, 131, 1400, 0, 28, 37]
Robot Data: [3, 101, 129, 1, 14, 131, 1400, 0, 32, 39]
Robot Data: [3, 100, 122, 1, 13, 131, 1400, 0, 42, 37]
Robot Data: [3, 101, 116, 1, 15, 131, 1400, 0, 38, 27]
Robot Data: [4, 105, 112, 1, 14, 131, 1400, 0, 41, 31]
Robot Data: [5, 112, 112, 2, 13, 131, 1400, 0, 44, 34]
Robot Data: [3, 110, 112, 1, 14, 131, 1400, 0, 41, 31]
Robot Data: [3, 111, 109, 2, 14, 131, 1400, 0, 43, 29]
Robot Data: [2, 111, 109, 1, 14, 131, 1400, 0, 39, 33]
Robot Data: [4, 109, 110, 1, 14, 131, 1400, 0, 36, 37]
Robot Data: [4, 113, 114, 1, 14, 131, 1400, 0, 34, 38]
Robot Data: [3, 108, 114, 1, 14, 131, 1400, 0, 34, 38]
Robot Data: [3, 109, 113, 1, 13, 131, 1400, 0, 38, 42]
Robot Data: [5, 115, 115, 1, 13, 131, 1400, 0, 41, 40]
Robot Data: [7, 114, 112, 1, 12, 131, 1400, 0, 49, 41]
Robot Data: [3, 114, 108, 2, 14, 131, 1400, 0, 44, 33]
Robot Data: [4, 113, 108, 1, 15, 131, 1400, 0, 39, 29]
Robot Data: [3, 117, 110, 1, 14, 131, 1400, 0, 43, 33]
Robot Data: [2, 114, 110, 2, 14, 131, 1400, 0, 41, 35]
Robot Data: [3, 112, 110, 1, 15, 131, 1400, 0, 35, 32]
Robot Data: [2, 111, 111, 0, 14, 131, 1400, 0, 37, 37]
Robot Data: [3, 110, 117, 1, 14, 131, 1400, 0, 35, 39]
Robot Data: [3, 110, 115, 1, 15, 131, 1400, 0, 28, 39]
Robot Data: [2, 111, 117, 2, 13, 131, 1400, 0, 34, 47]
Robot Data: [1, 109, 111, 2, 14, 131, 1400, 0, 36, 38]
Robot Data: [3, 114, 116, 1, 14, 131, 1400, 0, 37, 37]
Robot Data: [5, 114, 110, 1, 14, 131, 1400, 0, 39, 35]
Robot Data: [4, 118, 108, 1, 15, 131, 1400, 0, 37, 30]
Robot Data: [4, 119, 106, 1, 14, 131, 1400, 0, 44, 29]
Robot Data: [4, 121, 105, 1, 14, 131, 1400, 0, 41, 32]
Robot Data: [5, 122, 104, 1, 14, 131, 1400, 0, 42, 32]
Robot Data: [3, 119, 107, 2, 14, 131, 1400, 0, 40, 34]
Robot Data: [2, 118, 106, 2, 15, 131, 1400, 0, 34, 31]
Robot Data: [3, 118, 110, 1, 14, 131, 1400, 0, 36, 36]
Robot Data: [3, 112, 112, 1, 14, 131, 1400, 0, 36, 36]
Robot Data: [1, 111, 115, 2, 14, 131, 1400, 0, 32, 40]
Robot Data: [2, 112, 115, 1, 13, 131, 1400, 0, 35, 45]
Robot Data: [2, 114, 118, 3, 14, 131, 1400, 0, 30, 44]
Robot Data: [1, 115, 112, 1, 14, 131, 1400, 0, 36, 37]
Robot Data: [3, 114, 108, 1, 14, 131, 1400, 0, 41, 32]
Robot Data: [3, 119, 108, 1, 14, 131, 1400, 0, 42, 31]
Robot Data: [2, 119, 106, 2, 14, 131, 1400, 0, 44, 30]
Robot Data: [3, 122, 106, 2, 14, 131, 1400, 0, 43, 30]
Robot Data: [4, 116, 105, 2, 13, 130, 1400, 0, 43, 38]
Robot Data: [1, 116, 107, 1, 15, 130, 1400, 0, 35, 32]
Robot Data: [2, 118, 111, 2, 14, 130, 1400, 0, 36, 37]
Robot Data: [2, 114, 111, 2, 14, 130, 1400, 0, 35, 39]
Robot Data: [1, 112, 112, 2, 14, 130, 1400, 0, 35, 38]
Robot Data: [3, 115, 112, 1, 14, 130, 1400, 0, 35, 38]
Robot Data: [3, 113, 108, 3, 14, 130, 1400, 0, 37, 36]
Robot Data: [4, 116, 111, 3, 14, 130, 1400, 0, 37, 37]
Robot Data: [3, 115, 110, 2, 14, 130, 1400, 0, 41, 33]
Robot Data: [3, 114, 108, 2, 14, 130, 1400, 0, 42, 31]
Robot Data: [3, 113, 107, 2, 13, 130, 1400, 0, 46, 36]
Robot Data: [2, 116, 110, 2, 15, 130, 1400, 0, 36, 30]
Robot Data: [2, 111, 109, 1, 14, 130, 1400, 0, 40, 33]
Robot Data: [2, 113, 114, 3, 14, 130, 1400, 0, 36, 37]
Robot Data: [2, 111, 117, 2, 15, 130, 1400, 0, 29, 37]
Robot Data: [2, 109, 116, 2, 14, 130, 1400, 0, 33, 39]
Robot Data: [2, 106, 113, 2, 14, 130, 1400, 0, 33, 39]
Robot Data: [2, 109, 115, 1, 14, 130, 1400, 0, 33, 39]
Robot Data: [2, 112, 115, 3, 14, 130, 1400, 0, 37, 36]
Robot Data: [3, 112, 112, 3, 14, 130, 1400, 0, 38, 34]
Robot Data: [2, 111, 105, 2, 15, 130, 1400, 0, 36, 29]
Robot Data: [1, 113, 99, 2, 14, 130, 1400, 0, 41, 30]
Robot Data: [3, 112, 97, 2, 13, 130, 1400, 0, 44, 34]
Robot Data: [3, 109, 89, 3, 13, 130, 1400, 0, 45, 35]
Robot Data: [2, 110, 86, 3, 14, 130, 1400, 0, 42, 32]
Robot Data: [2, 103, 75, 3, 14, 130, 1400, 0, 40, 34]
Robot Data: [1, 100, 68, 3, 14, 130, 1400, 0, 38, 35]
Robot Data: [1, 95, 56, 3, 14, 130, 1400, 0, 38, 35]
Robot Data: [1, 91, 43, 3, 14, 130, 1400, 0, 32, 41]
Robot Data: [2, 90, 32, 3, 14, 130, 1400, 0, 31, 42]
Robot Data: [2, 87, 22, 2, 14, 130, 1400, 0, 32, 42]
Robot Data: [2, 92, 18, 1, 14, 130, 1400, 0, 36, 38]
Robot Data: [2, 95, 12, 3, 14, 130, 1400, 0, 35, 38]
Robot Data: [1, 94, 11, 3, 14, 130, 1400, 0, 37, 36]
Robot Data: [3, 96, 8, 3, 14, 130, 1400, 0, 39, 35]
Robot Data: [1, 95, 6, 3, 15, 130, 1400, 0, 31, 35]
Robot Data: [2, 97, 7, 2, 14, 130, 1400, 0, 36, 36]
Robot Data: [2, 98, 7, 3, 13, 130, 1400, 0, 42, 38]
Robot Data: [0, 98, 6, 3, 15, 130, 1400, 0, 34, 31]
Robot Data: [2, 97, 7, 2, 14, 130, 1400, 0, 38, 34]
Robot Data: [2, 97, 6, 2, 13, 130, 1400, 0, 40, 40]
Robot Data: [2, 98, 8, 3, 14, 130, 1400, 0, 39, 35]
Robot Data: [2, 98, 7, 4, 13, 130, 1400, 0, 40, 41]
Robot Data: [3, 98, 8, 4, 14, 130, 1400, 0, 35, 39]
Robot Data: [4, 97, 6, 3, 14, 130, 1400, 0, 37, 37]
Robot Data: [3, 98, 7, 3, 14, 130, 1400, 0, 37, 37]
Robot Data: [1, 98, 7, 4, 14, 130, 1400, 0, 35, 39]
Robot Data: [3, 97, 8, 3, 15, 130, 1400, 0, 32, 35]
Robot Data: [4, 99, 8, 3, 14, 130, 1400, 0, 39, 34]
Robot Data: [4, 98, 7, 3, 14, 130, 1400, 0, 40, 33]
Robot Data: [1, 102, 8, 3, 14, 130, 1400, 0, 40, 33]
Robot Data: [2, 98, 8, 3, 14, 130, 1400, 0, 40, 33]
Robot Data: [3, 98, 9, 3, 14, 130, 1400, 0, 38, 35]
Robot Data: [4, 98, 8, 3, 14, 130, 1400, 0, 36, 37]
Robot Data: [2, 101, 8, 4, 14, 130, 1400, 0, 37, 37]
Robot Data: [2, 96, 9, 3, 14, 130, 1400, 0, 37, 37]
Robot Data: [4, 100, 8, 4, 14, 130, 1400, 0, 37, 37]
Robot Data: [4, 98, 9, 4, 15, 130, 1400, 0, 33, 33]
Robot Data: [2, 100, 10, 3, 13, 130, 1400, 0, 40, 40]
Robot Data: [3, 97, 9, 4, 14, 130, 1400, 0, 39, 35]
Robot Data: [4, 98, 12, 4, 14, 130, 1400, 0, 38, 35]
Robot Data: [3, 97, 10, 4, 14, 130, 1400, 0, 38, 35]
Robot Data: [4, 96, 11, 4, 15, 130, 1400, 0, 31, 35]
Robot Data: [2, 97, 12, 5, 13, 130, 1400, 0, 40, 40]
Robot Data: [3, 95, 10, 5, 14, 130, 1400, 0, 37, 37]
Robot Data: [3, 97, 14, 5, 14, 130, 1400, 0, 35, 39]
Robot Data: [4, 96, 13, 5, 14, 130, 1400, 0, 35, 38]
Robot Data: [5, 97, 14, 5, 14, 130, 1400, 0, 37, 36]
Robot Data: [4, 98, 16, 5, 14, 130, 1400, 0, 37, 37]
Robot Data: [5, 97, 17, 5, 14, 130, 1400, 0, 39, 35]
Robot Data: [4, 99, 12, 5, 14, 130, 1400, 0, 38, 35]
Robot Data: [5, 98, 19, 5, 14, 130, 1400, 0, 36, 37]
Robot Data: [5, 97, 21, 6, 14, 129, 1400, 0, 39, 35]
Robot Data: [4, 96, 18, 6, 14, 129, 1400, 0, 36, 37]
Robot Data: [4, 97, 23, 5, 13, 129, 1400, 0, 39, 42]
Robot Data: [5, 98, 25, 6, 14, 129, 1400, 0, 37, 37]
Robot Data: [7, 98, 24, 6, 14, 129, 1400, 0, 35, 39]
Robot Data: [6, 99, 28, 7, 14, 129, 1400, 0, 37, 37]
Robot Data: [6, 97, 29, 6, 14, 129, 1400, 0, 35, 39]
Robot Data: [7, 98, 32, 7, 14, 129, 1400, 0, 37, 37]
Robot Data: [7, 98, 36, 6, 14, 129, 1400, 0, 39, 35]
Robot Data: [7, 96, 37, 7, 15, 129, 1400, 0, 35, 32]
Robot Data: [7, 97, 41, 7, 14, 129, 1400, 0, 38, 35]
Robot Data: [6, 98, 43, 6, 14, 129, 1400, 0, 36, 37]
Robot Data: [9, 97, 45, 8, 14, 129, 1400, 0, 37, 37]
Robot Data: [7, 102, 53, 8, 14, 129, 1400, 0, 41, 33]
Robot Data: [7, 98, 53, 8, 14, 129, 1400, 0, 44, 29]
Robot Data: [7, 98, 58, 8, 14, 129, 1400, 0, 43, 30]
Robot Data: [10, 96, 62, 8, 14, 129, 1400, 0, 43, 30]
Robot Data: [10, 96, 67, 8, 14, 129, 1400, 0, 39, 34]
Robot Data: [13, 94, 73, 8, 14, 129, 1400, 0, 38, 35]
Robot Data: [13, 96, 77, 9, 14, 129, 1400, 0, 36, 37]
Robot Data: [10, 89, 79, 9, 15, 129, 1400, 0, 31, 35]
Robot Data: [12, 87, 84, 9, 13, 129, 1400, 0, 38, 42]
Robot Data: [13, 82, 85, 9, 14, 129, 1400, 0, 33, 40]
Robot Data: [15, 81, 89, 9, 14, 129, 1400, 0, 31, 42]
Robot Data: [16, 80, 93, 9, 14, 129, 1400, 0, 34, 40]
Robot Data: [15, 84, 99, 9, 14, 129, 1400, 0, 35, 38]
Robot Data: [16, 86, 85, 10, 15, 129, 1400, 0, 37, 29]
Robot Data: [15, 86, 64, 10, 14, 129, 1400, 0, 41, 31]
Robot Data: [16, 84, 36, 11, 14, 129, 1400, 0, 39, 33]
Robot Data: [17, 88, 21, 11, 13, 129, 1400, 0, 41, 39]
Robot Data: [18, 88, 15, 12, 14, 129, 1400, 0, 38, 35]
Robot Data: [19, 92, 10, 12, 15, 129, 1400, 0, 34, 31]
Robot Data: [22, 91, 9, 13, 14, 129, 1400, 0, 38, 34]
Robot Data: [20, 89, 6, 12, 14, 129, 1400, 0, 34, 38]
Robot Data: [20, 90, 5, 13, 14, 129, 1400, 0, 34, 38]
Robot Data: [21, 90, 4, 15, 14, 129, 1400, 0, 34, 38]
Robot Data: [22, 88, 4, 14, 14, 129, 1400, 0, 34, 38]
Robot Data: [20, 87, 3, 14, 14, 129, 1400, 0, 34, 38]
Robot Data: [22, 90, 2, 14, 13, 129, 1400, 0, 40, 40]
Robot Data: [23, 87, 2, 16, 14, 129, 1400, 0, 39, 35]
Robot Data: [26, 89, 1, 16, 14, 129, 1400, 0, 40, 33]
Robot Data: [24, 87, 3, 17, 14, 129, 1400, 0, 40, 33]
Robot Data: [25, 88, 4, 15, 14, 129, 1400, 0, 40, 33]
Robot Data: [26, 87, 4, 17, 14, 129, 1400, 0, 38, 35]
Robot Data: [26, 85, 6, 19, 14, 129, 1400, 0, 38, 35]
Robot Data: [26, 84, 3, 18, 14, 129, 1400, 0, 40, 33]
Robot Data: [28, 81, 5, 18, 14, 129, 1400, 0, 38, 35]
Robot Data: [28, 82, 4, 18, 14, 129, 1400, 0, 36, 37]
Robot Data: [31, 80, 3, 19, 14, 129, 1400, 0, 39, 35]
Robot Data: [31, 80, 3, 20, 14, 129, 1400, 0, 34, 39]
Robot Data: [31, 76, 5, 21, 14, 129, 1400, 0, 37, 36]
Robot Data: [33, 80, 5, 21, 14, 129, 1400, 0, 39, 35]
Robot Data: [39, 76, 5, 23, 13, 129, 1400, 0, 42, 39]
Robot Data: [33, 78, 5, 23, 14, 129, 1400, 0, 39, 36]
Robot Data: [37, 75, 5, 23, 14, 129, 1400, 0, 39, 36]
Robot Data: [37, 76, 5, 25, 14, 129, 1400, 0, 41, 34]
Robot Data: [40, 73, 5, 26, 15, 129, 1400, 0, 35, 32]
Robot Data: [39, 72, 7, 26, 13, 129, 1400, 0, 42, 39]
Robot Data: [41, 71, 5, 26, 14, 129, 1400, 0, 39, 36]
Robot Data: [42, 71, 6, 30, 14, 129, 1400, 0, 39, 36]
Robot Data: [47, 71, 5, 30, 14, 129, 1400, 0, 41, 34]
Robot Data: [47, 67, 6, 30, 15, 129, 1400, 0, 35, 32]
Robot Data: [50, 65, 7, 31, 13, 129, 1400, 0, 42, 39]
Robot Data: [52, 66, 6, 33, 15, 129, 1400, 0, 33, 34]
Robot Data: [54, 64, 7, 34, 14, 129, 1400, 0, 37, 37]
Robot Data: [56, 63, 8, 34, 14, 129, 1400, 0, 37, 37]
Robot Data: [60, 64, 8, 36, 14, 129, 1400, 0, 39, 35]
Robot Data: [61, 64, 9, 38, 14, 129, 1400, 0, 38, 35]
Robot Data: [63, 61, 9, 38, 14, 129, 1400, 0, 40, 33]
Robot Data: [64, 63, 8, 40, 14, 129, 1400, 0, 40, 33]
Robot Data: [71, 62, 10, 42, 14, 129, 1400, 0, 42, 31]
Robot Data: [73, 60, 9, 44, 14, 129, 1400, 0, 40, 34]
Robot Data: [77, 60, 10, 46, 14, 128, 1400, 0, 38, 35]
Robot Data: [81, 58, 9, 47, 14, 128, 1400, -133, 36, 37]
Robot Data: [84, 57, 10, 48, 14, 128, 1400, -266, 37, 37]
Robot Data: [89, 56, 11, 49, 14, 128, 1400, -399, 43, 31]
Robot Data: [93, 54, 11, 52, 14, 128, 1400, -532, 48, 26]
Robot Data: [97, 56, 14, 53, 14, 128, 1400, -665, 53, 21]
Robot Data: [102, 57, 12, 53, 13, 128, 1400, -798, 60, 22]
Robot Data: [112, 60, 12, 56, 14, 128, 1400, -931, 60, 15]
Robot Data: [122, 71, 11, 56, 14, 128, 1400, -1064, 61, 13]
Robot Data: [131, 77, 10, 57, 15, 128, 1400, -1197, 59, 8]
Robot Data: [136, 73, 9, 53, 13, 128, 1400, -1330, 66, 15]
Robot Data: [140, 73, 7, 51, 15, 128, 1400, -1463, 58, 8]
Robot Data: [139, 83, 6, 47, 14, 128, 1400, -1596, 60, 13]
Robot Data: [139, 97, 4, 47, 14, 128, 1400, -1729, 60, 13]
Robot Data: [135, 109, 4, 47, 14, 128, 1400, -1850, 60, 13]
Robot Data: [136, 125, 3, 46, 15, 128, 1400, -1850, 56, 9]
Robot Data: [138, 142, 1, 44, 13, 128, 1400, -1850, 61, 18]
Robot Data: [138, 156, 0, 40, 14, 128, 1400, -1850, 58, 15]
Robot Data: [140, 173, 0, 35, 15, 128, 1400, -1850, 55, 11]
Robot Data: [142, 191, 2, 33, 14, 128, 1400, -1850, 56, 16]
Robot Data: [142, 212, 0, 27, 14, 128, 1400, -1850, 56, 16]
Robot Data: [143, 231, 1, 25, 14, 128, 1400, -1850, 56, 16]
Robot Data: [142, 259, 1, 21, 14, 128, 1400, -1850, 54, 18]
Robot Data: [141, 294, 1, 16, 14, 128, 1400, -1850, 55, 18]
Robot Data: [136, 333, 1, 12, 14, 128, 1400, -1850, 55, 18]
Robot Data: [133, 357, 0, 11, 13, 128, 1400, -1850, 60, 20]
Robot Data: [128, 360, 1, 8, 15, 128, 1400, -1850, 53, 13]
Robot Data: [122, 341, 1, 6, 13, 128, 1400, -1850, 62, 18]
Robot Data: [109, 323, 2, 4, 14, 128, 1400, -1850, 58, 15]
Robot Data: [106, 302, 1, 3, 14, 128, 1400, -1850, 58, 15]
Robot Data: [98, 285, 2, 3, 15, 128, 1400, -1850, 55, 11]
Robot Data: [89, 270, 4, 2, 14, 128, 1400, -1850, 58, 14]
Robot Data: [79, 205, 6, 1, 14, 128, 1400, -1850, 58, 14]
Robot Data: [70, 207, 10, 1, 14, 128, 1400, -1850, 54, 18]
Robot Data: [57, 187, 16, 0, 14, 128, 1400, -1850, 56, 16]
Robot Data: [46, 210, 21, 0, 14, 128, 1400, -1850, 58, 14]
Robot Data: [34, 198, 28, 1, 14, 128, 1400, -1850, 56, 16]
Robot Data: [23, 185, 42, 0, 14, 128, 1400, -1850, 58, 14]
Robot Data: [16, 164, 52, 0, 14, 128, 1400, -1850, 58, 14]
Robot Data: [8, 147, 70, 1, 14, 128, 1400, -1717, 54, 18]
Robot Data: [5, 132, 89, 0, 14, 128, 1400, -1584, 49, 23]
Robot Data: [2, 110, 107, 0, 14, 128, 1400, -1451, 42, 30]
Robot Data: [3, 99, 129, 1, 14, 128, 1400, -1318, 39, 33]
Robot Data: [1, 86, 149, 1, 13, 128, 1400, -1185, 39, 40]
Robot Data: [2, 77, 166, 1, 14, 128, 1400, -1052, 37, 37]
Robot Data: [0, 67, 185, 1, 14, 128, 1400, -919, 37, 37]
Robot Data: [0, 60, 196, 1, 14, 128, 1400, -786, 35, 39]
Robot Data: [0, 57, 208, 2, 15, 128, 1400, -653, 31, 34]
Robot Data: [0, 55, 219, 1, 14, 128, 1400, -520, 34, 38]
Robot Data: [1, 51, 226, 2, 14, 128, 1400, -387, 34, 38]
Robot Data: [1, 48, 227, 2, 14, 128, 1400, -254, 32, 40]
Robot Data: [1, 48, 228, 3, 14, 128, 1400, -121, 31, 41]
Robot Data: [0, 46, 233, 4, 14, 128, 1400, 0, 33, 39]
Robot Data: [1, 47, 235, 3, 14, 128, 1400, 0, 33, 39]
Robot Data: [1, 47, 236, 2, 14, 112, 1400, 0, 21, 51]
Robot Data: [1, 47, 235, 3, 14, 112, 1400, 0, 19, 53]
Robot Data: [2, 51, 231, 3, 14, 112, 1400, 0, 19, 53]
Robot Data: [0, 52, 222, 2, 14, 112, 1400, 0, 21, 51]
Robot Data: [2, 57, 209, 1, 14, 112, 1400, 0, 29, 43]
Robot Data: [0, 63, 195, 1, 14, 112, 1400, 0, 39, 33]
Robot Data: [0, 68, 181, 1, 14, 112, 1400, 0, 42, 31]
Robot Data: [2, 74, 169, 1, 15, 112, 1400, 0, 37, 27]
Robot Data: [2, 78, 160, 1, 13, 112, 1400, 0, 48, 31]
Robot Data: [1, 79, 154, 0, 14, 112, 1400, 0, 42, 30]
Robot Data: [0, 79, 154, 1, 14, 112, 1400, 0, 43, 29]
Robot Data: [1, 78, 156, 1, 14, 112, 1400, 0, 37, 35]
Robot Data: [1, 78, 158, 1, 14, 112, 1400, 0, 30, 42]
Robot Data: [0, 75, 159, 2, 14, 112, 1400, 0, 29, 43]
Robot Data: [1, 78, 162, 1, 13, 112, 1400, 0, 31, 49]
Robot Data: [0, 79, 158, 1, 14, 112, 1400, 0, 28, 45]
Robot Data: [1, 78, 155, 1, 14, 112, 1400, 0, 32, 41]
Robot Data: [0, 81, 150, 2, 14, 112, 1400, 0, 34, 40]
Robot Data: [1, 83, 142, 1, 14, 112, 1400, 0, 37, 36]
Robot Data: [2, 86, 139, 1, 14, 112, 1400, 0, 37, 37]
Robot Data: [1, 90, 133, 2, 14, 112, 1400, 0, 37, 37]
Robot Data: [1, 90, 130, 2, 14, 112, 1400, 0, 42, 31]
Robot Data: [2, 91, 126, 0, 14, 112, 1400, 0, 40, 34]
Robot Data: [1, 93, 125, 1, 14, 112, 1400, 0, 40, 33]
Robot Data: [4, 95, 126, 1, 14, 112, 1400, 0, 40, 33]
Robot Data: [1, 95, 124, 0, 13, 112, 1400, 0, 42, 39]
Robot Data: [3, 95, 125, 0, 14, 112, 1400, 0, 37, 37]
Robot Data: [4, 90, 123, 1, 14, 112, 1400, 0, 35, 39]
Robot Data: [2, 92, 126, 0, 14, 112, 1400, 0, 34, 41]
Robot Data: [1, 90, 119, 0, 14, 112, 1400, 0, 34, 41]
Robot Data: [3, 88, 117, 0, 14, 112, 1400, 0, 36, 39]
Robot Data: [2, 89, 111, 1, 14, 112, 1400, 0, 36, 39]
Robot Data: [2, 88, 108, 1, 14, 112, 1400, 0, 37, 37]
Robot Data: [1, 90, 111, 1, 14, 112, 1400, 0, 41, 33]
Robot Data: [2, 95, 112, 1, 14, 112, 1400, 0, 41, 34]
Robot Data: [2, 92, 110, 1, 14, 112, 1400, 0, 39, 36]
Robot Data: [4, 93, 110, 0, 14, 112, 1400, 0, 39, 36]
Robot Data: [0, 95, 109, 1, 14, 112, 1400, 0, 37, 37]
Robot Data: [1, 97, 113, 1, 15, 112, 1400, 0, 33, 33]
Robot Data: [2, 96, 111, 1, 13, 112, 1400, 0, 39, 42]
Robot Data: [1, 99, 112, 1, 14, 112, 1400, 0, 37, 37]
Robot Data: [3, 98, 107, 1, 14, 112, 1400, 0, 39, 35]
Robot Data: [2, 100, 112, 1, 14, 112, 1400, 0, 37, 37]
Robot Data: [2, 102, 110, 1, 14, 112, 1400, 0, 39, 35]
Robot Data: [3, 99, 108, 1, 14, 112, 1400, 0, 39, 36]
Robot Data: [4, 103, 109, 2, 15, 112, 1400, 0, 35, 32]
Robot Data: [2, 101, 108, 1, 14, 112, 1400, 0, 38, 35]
Robot Data: [1, 104, 108, 1, 14, 112, 1400, 0, 38, 35]
Robot Data: [2, 103, 108, 0, 14, 112, 1400, 0, 36, 37]
Robot Data: [3, 102, 110, 1, 14, 112, 1400, 0, 37, 37]
Robot Data: [2, 106, 111, 1, 13, 112, 1400, 0, 39, 42]
Robot Data: [1, 103, 110, 1, 15, 112, 1400, 0, 32, 35]
Robot Data: [2, 105, 111, 0, 13, 112, 1400, 0, 37, 44]
Robot Data: [2, 104, 110, 1, 14, 112, 1400, 0, 38, 37]
Robot Data: [3, 103, 108, 1, 15, 112, 1400, 0, 33, 33]
Robot Data: [3, 107, 108, 1, 14, 112, 1400, 0, 37, 37]
Robot Data: [3, 106, 105, 0, 14, 112, 1400, 0, 41, 33]
Robot Data: [3, 107, 104, 0, 14, 112, 1400, 0, 42, 31]
Robot Data: [4, 105, 104, 1, 14, 112, 1400, 0, 44, 30]
Robot Data: [0, 106, 106, 2, 15, 112, 1400, 0, 36, 30]
Robot Data: [4, 107, 108, 1, 13, 112, 1400, 0, 39, 41]
Robot Data: [3, 102, 107, 1, 14, 112, 1400, 0, 35, 39]
Robot Data: [0, 104, 108, 1, 14, 112, 1400, 0, 31, 42]
Robot Data: [1, 105, 110, 1, 14, 112, 1400, 0, 34, 40]
Robot Data: [2, 104, 109, 1, 14, 112, 1400, 0, 33, 40]
Robot Data: [4, 103, 106, 1, 13, 112, 1400, 0, 39, 42]
