Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y
2,100,120,1,20,0,2000,0,49,46,3,1,2658,472.689640707912,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,101,123,2,20,0,2000,0,48,48,4,0,2678,476.246372391192,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
4,96,119,1,20,0,2000,0,48,48,5,3,2698,479.803104074472,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
1,98,120,2,20,0,2000,0,46,50,3,-1,2718,483.359835757752,355.673168328,0.0,1.656,1.7999999999999998,0,0
2,98,123,2,20,0,2000,0,48,48,4,0,2738,486.916567441032,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
3,99,119,1,20,0,2000,0,48,48,4,2,2758,490.473299124312,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
4,100,118,3,20,0,2000,0,50,46,7,1,2778,494.030030807592,355.673168328,0.0,1.7999999999999998,1.656,0,0
4,101,119,2,20,0,2000,0,49,46,6,2,2798,497.586762490872,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,100,117,2,20,0,2000,0,48,48,4,0,2818,501.143494174152,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
1,101,117,2,20,0,2000,0,48,48,3,-1,2838,504.700225857432,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
3,100,116,2,21,0,2000,0,44,44,5,1,2859,508.434794124876,355.673168328,0.0,1.5839999999999999,1.5839999999999999,0,0
3,102,115,2,20,0,2000,0,47,47,5,1,2879,511.991525808156,355.673168328,0.0,1.692,1.692,0,0
4,103,115,2,20,0,2000,0,47,47,6,2,2899,515.548257491436,355.673168328,0.0,1.692,1.692,0,0
1,101,114,3,20,0,2000,0,47,47,4,-2,2919,519.104989174716,355.673168328,0.0,1.692,1.692,0,0
3,103,112,2,20,0,2000,0,47,47,5,1,2939,522.661720857996,355.673168328,0.0,1.692,1.692,0,0
4,105,112,2,19,0,2000,0,53,49,6,2,2958,526.040615957112,355.673168328,0.0,1.908,1.7639999999999998,0,0
2,107,111,3,20,0,2000,0,48,48,5,-1,2978,529.597347640392,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
3,105,110,3,20,0,2000,0,50,46,6,0,2998,533.154079323672,355.673168328,0.0,1.7999999999999998,1.656,0,0
3,106,109,0,20,0,2000,0,49,46,3,3,3018,536.710811006952,355.673168328,0.0,1.7639999999999998,1.656,0,0
3,105,109,3,20,0,2000,0,51,44,6,0,3038,540.267542690232,355.673168328,0.0,1.8359999999999999,1.5839999999999999,0,0
3,106,108,2,20,0,2000,0,51,44,5,1,3058,543.824274373512,355.673168328,0.0,1.8359999999999999,1.5839999999999999,0,0
3,106,109,3,21,0,2000,0,43,44,6,0,3079,547.558842640956,355.673168328,0.0,1.5479999999999998,1.5839999999999999,0,0
3,106,107,3,20,0,2000,0,47,47,6,0,3099,551.115574324236,355.673168328,0.0,1.692,1.692,0,0
3,107,109,3,20,0,2000,0,47,47,6,0,3119,554.672306007516,355.673168328,0.0,1.692,1.692,0,0
4,103,108,3,20,0,2000,0,45,49,7,1,3139,558.229037690796,355.673168328,0.0,1.6199999999999999,1.7639999999999998,0,0
5,106,109,2,20,0,2000,0,46,49,7,3,3159,561.785769374076,355.673168328,0.0,1.656,1.7639999999999998,0,0
3,105,105,3,20,0,2000,0,46,49,6,0,3179,565.342501057356,355.673168328,0.0,1.656,1.7639999999999998,0,0
4,103,102,3,20,0,2000,0,48,47,7,1,3199,568.899232740636,355.673168328,0.0,1.7279999999999998,1.692,0,0
5,105,98,3,19,0,2000,0,53,49,8,2,3218,572.278127839752,355.673168328,0.0,1.908,1.7639999999999998,0,0
3,110,102,3,20,0,2000,0,51,44,6,0,3238,575.834859523032,355.673168328,0.0,1.8359999999999999,1.5839999999999999,0,0
6,117,105,3,20,0,2000,0,51,44,9,3,3258,579.391591206312,355.673168328,0.0,1.8359999999999999,1.5839999999999999,0,0
4,120,107,3,20,0,2000,0,49,46,7,1,3278,582.948322889592,355.673168328,0.0,1.7639999999999998,1.656,0,0
2,118,106,4,20,0,2000,0,48,48,6,-2,3298,586.505054572872,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
2,117,109,4,20,0,2000,0,50,46,6,-2,3318,590.061786256152,355.673168328,0.0,1.7999999999999998,1.656,0,0
4,120,110,3,20,0,2000,0,48,48,7,1,3338,593.618517939432,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
4,122,111,3,20,0,2000,0,46,50,7,1,3358,597.175249622712,355.673168328,0.0,1.656,1.7999999999999998,0,0
4,123,111,4,20,0,2000,0,46,49,8,0,3378,600.731981305992,355.673168328,0.0,1.656,1.7639999999999998,0,0
4,123,110,4,20,0,2000,0,48,48,8,0,3398,604.288712989272,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
3,125,110,4,20,0,2000,0,46,50,7,-1,3418,607.845444672552,355.673168328,0.0,1.656,1.7999999999999998,0,0
3,125,108,5,20,0,2000,0,48,48,8,-2,3438,611.402176355832,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
4,127,109,3,20,0,2000,0,50,46,7,1,3458,614.958908039112,355.673168328,0.0,1.7999999999999998,1.656,0,0
5,130,109,4,20,0,2000,0,48,48,9,1,3478,618.515639722392,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
4,129,108,5,20,0,2000,0,48,48,9,-1,3498,622.072371405672,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
5,132,108,5,20,0,2000,0,50,46,10,0,3518,625.629103088952,355.673168328,0.0,1.7999999999999998,1.656,0,0
4,133,104,5,20,0,2000,0,49,46,9,-1,3538,629.185834772232,355.673168328,0.0,1.7639999999999998,1.656,0,0
4,133,102,5,20,0,2000,0,49,46,9,-1,3558,632.742566455512,355.673168328,0.0,1.7639999999999998,1.656,0,0
5,133,100,6,20,0,2000,0,51,44,11,-1,3578,636.299298138792,355.673168328,0.0,1.8359999999999999,1.5839999999999999,0,0
3,134,101,4,20,0,2000,0,49,46,7,-1,3598,639.856029822072,355.673168328,0.0,1.7639999999999998,1.656,0,0
4,134,102,5,20,0,2000,0,48,48,9,-1,3618,643.412761505352,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
5,133,100,5,20,0,2000,0,48,48,10,0,3638,646.969493188632,355.673168328,0.0,1.7279999999999998,1.7279999999999998,0,0
3,136,104,5,20,0,2000,0,46,50,8,-2,3658,650.526224871912,355.673168328,0.0,1.656,1.7999999999999998,0,0
