Front Left,Left Angle,Right Angle,Front Right,edgeLeftFast,edgeLeftSlow,edgeRightFast,edgeRightSlow,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Cross Track Error,Steering Correction,loopTick,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y,time_s,Speed_mm_s
9,212,61,8,109,48,131,143,20,36,2000,1290,73,25,0,0,20425,17,1,3516,625.273429920624,355.673168328,175.25571428553002,2.6279999999999997,0.8999999999999999,2,4,1.48,355.67316832800736
13,237,53,8,135,60,115,137,21,36,2000,987,69,21,0,0,20426,21,5,3537,629.007998188068,355.673168328,134.090999999859,2.484,0.7559999999999999,2,4,1.49,373.45682674439297
15,254,48,8,159,72,102,131,19,36,2000,684,75,29,0,0,20427,23,7,3556,632.386893287184,355.673168328,92.92628571418801,2.6999999999999997,1.0439999999999998,2,4,1.5,337.8895099115991
19,258,46,9,179,84,91,126,20,36,2000,381,67,31,0,0,20428,28,10,3576,635.943624970464,355.673168328,51.761571428517,2.412,1.1159999999999999,2,4,1.51,355.67316832800736
16,253,45,9,194,95,82,121,20,36,2000,78,61,37,0,0,20429,25,7,3596,639.500356653744,355.673168328,10.596857142846002,2.1959999999999997,1.3319999999999999,2,4,1.52,355.673168327996
16,249,49,9,205,105,75,117,20,36,2000,0,54,43,0,0,20430,25,7,3616,643.057088337024,355.673168328,0.0,1.944,1.5479999999999998,2,4,1.53,355.673168327996
13,244,52,9,213,114,70,113,20,36,2000,0,48,50,0,0,20431,22,4,3636,646.613820020304,355.673168328,0.0,1.7279999999999998,1.7999999999999998,2,4,1.54,355.67316832800736
13,238,57,10,218,122,67,110,20,20,2280,0,62,58,-181,-6,20432,23,3,3656,650.170551703584,405.46741189392,0.0,2.2319999999999998,2.0879999999999996,1,4,1.55,355.673168327996
10,231,60,9,221,129,66,107,21,20,2560,0,84,62,-171,-6,20433,19,1,3677,653.905119971028,455.26165545984,0.0,3.0239999999999996,2.2319999999999998,1,4,1.56,373.45682674439297
8,222,58,9,221,135,64,104,22,20,2840,0,97,77,-164,-5,20434,17,-1,3699,657.817524822636,505.05589902576,0.0,3.4919999999999995,2.772,1,4,1.57,391.2404851608013
7,217,62,9,220,140,64,101,23,20,3120,0,111,91,-155,-5,20435,16,-2,3722,661.907766258408,554.85014259168,0.0,3.9959999999999996,3.276,1,4,1.58,409.0241435771983
8,208,65,9,218,144,64,99,27,20,3400,0,114,97,-143,-5,20436,17,-1,3749,666.709354030836,604.6443861576,0.0,4.104,3.4919999999999995,1,4,1.59,480.1587772428088
8,196,67,8,214,147,65,97,29,20,3680,0,119,107,-129,-4,20437,16,0,3778,671.866614971592,654.43862972352,0.0,4.284,3.852,1,4,1.6,515.7260940755914
9,187,74,9,209,150,67,96,32,20,3960,0,125,116,-113,-4,20438,18,0,3810,677.55738566484,704.23287328944,0.0,4.5,4.175999999999999,1,4,1.61,569.077069324805
7,178,77,8,203,152,69,95,36,20,4240,0,123,125,-101,-3,20439,15,-1,3846,683.959502694744,754.02711685536,0.0,4.428,4.5,1,4,1.62,640.2117029903928
10,164,79,8,195,153,71,94,38,20,4520,0,135,135,-85,-3,20440,18,2,3884,690.717292892976,803.82136042128,0.0,4.859999999999999,4.859999999999999,1,4,1.63,675.7790198232245
10,157,83,8,187,153,73,93,42,20,4800,0,137,141,-74,-3,20441,18,2,3926,698.186429427864,853.6156039872,0.0,4.9319999999999995,5.076,1,4,1.64,746.9136534887973
9,149,83,8,179,153,75,92,45,20,5080,0,140,144,-66,-2,20442,17,1,3971,706.189075715244,903.40984755312,0.0,5.04,5.183999999999999,1,4,1.65,800.2646287379996
12,143,83,10,172,152,77,91,47,20,5360,0,153,152,-60,-2,20443,22,2,4018,714.547395170952,953.20409111904,0.0,5.508,5.4719999999999995,1,4,1.66,835.8319455707934
12,137,76,9,165,151,77,90,51,20,5640,0,155,155,-61,-2,20444,21,3,4069,723.617060963316,1002.99833468496,0.0,5.579999999999999,5.579999999999999,1,4,1.67,906.9665792364041
14,132,51,9,158,150,72,88,55,20,5920,0,162,154,-81,-3,20445,23,5,4124,733.398073092336,1052.79257825088,0.0,5.832,5.544,1,4,1.68,978.1012129019919
16,138,20,10,154,149,62,84,60,20,5640,0,136,114,-76,-3,20446,26,6,4184,744.068268142176,1002.99833468496,0.0,4.896,4.104,1,4,1.69,1067.0195049839995
22,132,14,13,150,148,52,80,55,20,5360,0,139,115,-64,-2,20447,35,9,4239,753.849280271196,953.20409111904,0.0,5.004,4.14,1,4,1.7,978.1012129020032
27,119,9,13,144,146,43,76,53,20,5080,0,122,115,-38,-2,20448,40,14,4292,763.274619231888,903.40984755312,0.0,4.3919999999999995,4.14,1,4,1.71,942.533896069198
32,112,9,15,138,144,36,72,53,20,4800,0,99,112,-1,0,20449,47,17,4345,772.69995819258,853.6156039872,0.0,3.5639999999999996,4.032,1,4,1.72,942.533896069198
39,102,9,18,131,141,31,68,51,20,4520,0,88,102,-1,-1,20450,57,21,4396,781.769623984944,803.82136042128,0.0,3.1679999999999997,3.6719999999999997,1,4,1.73,906.9665792364041
40,96,10,18,124,138,27,64,49,20,4240,0,78,91,-1,-1,20451,58,22,4445,790.48361660898,754.02711685536,0.0,2.808,3.276,1,4,1.74,871.3992624035988
44,89,11,20,117,135,24,61,47,20,3960,0,70,76,-1,-1,20452,64,24,4492,798.841936064688,704.23287328944,0.0,2.52,2.7359999999999998,1,4,1.75,835.8319455707934
53,86,9,23,111,132,21,58,46,20,3680,0,59,54,-1,-1,20453,76,30,4538,807.022418936232,654.43862972352,0.0,2.1239999999999997,1.944,1,4,1.76,818.048287154408
59,82,8,27,105,129,18,55,42,20,3400,0,61,50,-1,-1,20454,86,32,4580,814.49155547112,604.6443861576,0.0,2.1959999999999997,1.7999999999999998,1,4,1.77,746.9136534887973
65,81,10,30,100,126,16,52,40,20,3120,0,49,39,-1,-1,20455,95,35,4620,821.60501883768,554.85014259168,0.0,1.7639999999999998,1.404,1,4,1.78,711.346336655992
71,80,10,34,96,123,15,49,36,20,2840,0,42,36,-1,-1,20456,105,37,4656,828.007135867584,505.05589902576,0.0,1.5119999999999998,1.2959999999999998,1,4,1.79,640.2117029904042
78,79,9,38,93,120,14,47,33,20,2560,0,30,31,-1,-1,20457,116,40,4689,833.875743144996,455.26165545984,0.0,1.0799999999999998,1.1159999999999999,1,4,1.8,586.8607277412019
88,77,11,43,90,117,13,45,30,4,2600,0,38,46,0,0,20458,131,45,4719,839.210840669916,462.3751188264,0.0,1.3679999999999999,1.656,0,4,1.81,533.5097524919997
94,76,12,48,87,114,13,43,28,4,2600,-303,52,44,0,0,20459,142,46,4747,844.190265026508,462.3751188264,-41.164714285671,1.8719999999999999,1.5839999999999999,0,4,1.82,497.9424356591944
103,73,13,51,84,111,13,41,28,4,2600,-606,60,34,0,0,20460,154,52,4775,849.1696893831,462.3751188264,-82.329428571342,2.1599999999999997,1.224,0,4,1.83,497.9424356592058
112,71,15,56,81,109,13,39,28,4,2600,-909,71,20,0,0,20461,168,56,4803,854.149113739692,462.3751188264,-123.49414285701302,2.5559999999999996,0.72,0,4,1.84,497.9424356591944
119,73,15,59,79,107,13,38,27,4,2600,-1212,84,13,0,0,20462,178,60,4830,858.95070151212,462.3751188264,-164.658857142684,3.0239999999999996,0.46799999999999997,0,4,1.85,480.15877724279744
131,80,15,62,79,105,13,37,25,4,2600,-1515,97,14,0,0,20463,193,69,4855,863.39661611622,462.3751188264,-205.82357142835502,3.4919999999999995,0.504,0,4,1.86,444.59146041000355
144,99,15,62,83,105,13,36,24,4,2600,-1818,106,14,0,0,20464,206,82,4879,867.664694136156,462.3751188264,-246.98828571402603,3.816,0.504,0,4,1.87,426.8078019935952
152,102,12,63,87,105,13,35,24,4,2600,-2121,110,12,0,0,20465,215,89,4903,871.932772156092,462.3751188264,-288.15299999969704,3.9599999999999995,0.43199999999999994,0,4,1.88,426.80780199361607
154,105,11,59,91,105,13,34,24,4,2600,-2424,109,16,0,0,20466,213,95,4927,876.200850176028,462.3751188264,-329.317714285368,3.9239999999999995,0.576,0,4,1.89,426.8078019935952
156,126,13,53,98,106,13,33,24,4,2600,-2727,110,17,0,0,20467,209,103,4951,880.468928195964,462.3751188264,-370.482428571039,3.9599999999999995,0.612,0,4,1.9,426.8078019936066
157,157,19,47,110,109,14,32,24,4,2600,-3030,111,18,0,0,20468,204,110,4975,884.7370062159,462.3751188264,-411.64714285671005,3.9959999999999996,0.6479999999999999,0,4,1.91,426.8078019935952
162,192,22,44,126,114,16,31,25,4,2600,-3108,109,15,0,0,20469,206,118,5000,889.18292082,462.3751188264,-422.243999999556,3.9239999999999995,0.5399999999999999,0,4,1.92,444.59146041000355
168,230,23,39,147,121,17,31,25,4,2600,-3108,103,21,0,0,20470,207,129,5025,893.6288354241,462.3751188264,-422.243999999556,3.7079999999999997,0.7559999999999999,0,4,1.93,444.5914604099922
171,273,26,30,172,131,19,31,25,4,2600,-3108,97,29,0,0,20471,201,141,5050,898.0747500282,462.3751188264,-422.243999999556,3.4919999999999995,1.0439999999999998,0,4,1.94,444.59146041000355
170,325,33,24,203,143,22,31,26,4,2600,-3108,89,30,0,0,20472,194,146,5076,902.698501216464,462.3751188264,-422.243999999556,3.2039999999999997,1.0799999999999998,0,4,1.95,462.3751188264005
170,396,34,17,242,159,24,31,26,4,2600,-3108,92,27,0,0,20473,187,153,5102,907.322252404728,462.3751188264,-422.243999999556,3.312,0.972,0,4,1.96,462.3751188264005
161,442,32,12,282,177,26,31,25,4,2600,-3108,95,32,0,0,20474,173,149,5127,911.768167008828,462.3751188264,-422.243999999556,3.42,1.152,0,4,1.97,444.5914604099922
154,420,28,12,310,192,26,31,26,4,2600,-3108,92,28,0,0,20475,166,142,5153,916.391918197092,462.3751188264,-422.243999999556,3.312,1.008,0,4,1.98,462.3751188264005
144,385,27,15,325,204,26,31,26,4,2600,-3108,94,26,0,0,20476,159,129,5179,921.015669385356,462.3751188264,-422.243999999556,3.384,0.9359999999999999,0,4,1.99,462.3751188264005
122,358,26,17,332,214,26,31,26,4,2600,-3108,96,25,0,0,20477,139,105,5205,925.63942057362,462.3751188264,-422.243999999556,3.4559999999999995,0.8999999999999999,0,4,2.0,462.3751188264005
99,334,23,18,332,222,25,31,25,4,2600,-3108,99,29,0,0,20478,117,81,5230,930.08533517772,462.3751188264,-422.243999999556,3.5639999999999996,1.0439999999999998,0,4,2.01,444.59146041001344
80,277,22,20,321,225,24,30,26,4,2600,-3108,98,23,0,0,20479,100,60,5256,934.709086365984,462.3751188264,-422.243999999556,3.5279999999999996,0.828,0,4,2.02,462.37511882639023
60,227,20,23,302,225,23,29,26,4,2600,-3108,99,22,0,0,20480,83,37,5282,939.332837554248,462.3751188264,-422.243999999556,3.5639999999999996,0.7919999999999999,0,4,2.03,462.37511882641076
41,233,18,27,288,226,22,28,26,4,2600,-2805,95,26,0,0,20481,68,14,5308,943.956588742512,462.3751188264,-381.07928571388504,3.42,0.9359999999999999,0,4,2.04,462.37511882639023
23,200,16,30,270,224,21,27,26,4,2600,-2502,84,37,0,0,20482,53,-7,5334,948.580339930776,462.3751188264,-339.91457142821406,3.0239999999999996,1.3319999999999999,0,4,2.05,462.3751188263994
18,169,16,34,250,221,20,26,26,4,2600,-2199,72,50,0,0,20483,52,-16,5360,953.20409111904,462.3751188264,-298.749857142543,2.5919999999999996,1.7999999999999998,0,4,2.06,462.37511882639023
32,134,11,31,227,216,18,25,26,4,2600,-1896,60,61,0,0,20484,63,1,5386,957.827842307304,462.3751188264,-257.58514285687204,2.1599999999999997,2.1959999999999997,0,4,2.07,462.37511882641076
41,107,8,27,203,209,16,24,26,4,2600,-1593,55,67,0,0,20485,68,14,5412,962.451593495568,462.3751188264,-216.42042857120103,1.9799999999999998,2.412,0,4,2.08,462.37511882639023
44,90,8,27,180,202,14,23,24,4,2600,-1290,54,83,0,0,20486,71,17,5436,966.719671515504,462.3751188264,-175.25571428553002,1.944,2.988,0,4,2.09,426.80780199361607
46,74,8,26,159,194,13,22,26,4,2600,-987,46,77,0,0,20487,72,20,5462,971.343422703768,462.3751188264,-134.090999999859,1.656,2.772,0,4,2.1,462.37511882639023
52,68,7,27,141,186,12,21,27,4,2600,-684,39,77,0,0,20488,79,25,5489,976.145010476196,462.3751188264,-92.92628571418801,1.404,2.772,0,4,2.11,480.1587772428081
59,62,7,29,125,178,11,20,26,4,2600,-381,45,78,0,0,20489,88,30,5515,980.76876166446,462.3751188264,-51.761571428517,1.6199999999999999,2.808,0,4,2.12,462.37511882639023
59,60,7,29,112,171,10,19,26,4,2320,-78,31,60,0,0,20490,88,30,5541,985.392512852724,412.58087526048,-10.596857142846002,1.1159999999999999,2.1599999999999997,0,4,2.13,462.37511882641076
66,63,10,34,102,164,10,18,25,4,2040,0,24,42,0,0,20491,100,32,5566,989.838427456824,362.78663169456,0.0,0.8639999999999999,1.5119999999999998,0,4,2.14,444.5914604099823
66,65,9,35,95,158,10,17,23,4,2000,0,35,39,0,0,20492,101,31,5589,993.928668892596,355.673168328,0.0,1.26,1.404,0,4,2.15,409.0241435772073
69,70,12,41,90,153,10,17,22,5,2000,0,44,35,0,0,20493,110,28,5611,997.841073744204,355.673168328,0.0,1.5839999999999999,1.26,0,5,2.16,391.2404851607926
70,72,14,44,86,148,11,17,21,5,2000,0,53,31,0,0,20494,114,26,5632,1001.575642011648,355.673168328,0.0,1.908,1.1159999999999999,0,5,2.17,373.45682674441264
74,75,15,47,84,143,12,17,20,5,2000,-303,63,28,0,0,20495,121,27,5652,1005.132373694928,355.673168328,-41.164714285671,2.268,1.008,0,5,2.18,355.67316832798815
76,76,16,49,82,139,13,17,21,5,2000,-606,64,19,0,0,20496,125,27,5673,1008.866941962372,355.673168328,-82.329428571342,2.304,0.6839999999999999,0,5,2.19,373.45682674441264
83,72,17,51,80,135,14,17,19,5,2000,-909,82,16,0,0,20497,134,32,5692,1012.245837061488,355.673168328,-123.49414285701302,2.952,0.576,0,5,2.2,337.8895099115916
90,72,25,54,78,131,16,18,19,5,2000,-1212,89,10,0,0,20498,144,36,5711,1015.624732160604,355.673168328,-164.658857142684,3.2039999999999997,0.36,0,5,2.21,337.8895099116066
98,61,16,54,75,127,16,18,19,5,2000,-1515,92,8,0,0,20499,152,44,5730,1019.00362725972,355.673168328,-205.82357142835502,3.312,0.288,0,5,2.22,337.8895099115916
113,64,12,53,73,123,15,18,19,5,2000,-1818,92,9,0,0,20500,166,60,5749,1022.382522358836,355.673168328,-246.98828571402603,3.312,0.32399999999999995,0,5,2.23,337.8895099116066
125,83,9,49,75,121,14,17,19,5,2000,-2121,93,9,0,0,20501,174,76,5768,1025.761417457952,355.673168328,-288.15299999969704,3.348,0.32399999999999995,0,5,2.24,337.8895099115802
131,82,7,46,76,119,13,16,19,5,2000,-2424,95,8,0,0,20502,177,85,5787,1029.140312557068,355.673168328,-329.317714285368,3.42,0.288,0,5,2.25,337.88950991161795
126,89,4,44,79,117,11,15,19,5,2000,-2727,95,9,0,0,20503,170,82,5806,1032.519207656184,355.673168328,-370.482428571039,3.42,0.32399999999999995,0,5,2.26,337.88950991161795
123,104,3,42,84,116,9,14,19,5,2000,-3030,98,7,0,0,20504,165,81,5825,1035.8981027553,355.673168328,-411.64714285671005,3.5279999999999996,0.252,0,5,2.27,337.8895099115802
122,128,1,37,93,117,7,13,20,5,2000,-3108,97,2,0,0,20505,159,85,5845,1039.45483443858,355.673168328,-422.243999999556,3.4919999999999995,0.072,0,5,2.28,355.67316832801527
122,149,0,32,104,119,6,12,20,5,2000,-3108,91,8,0,0,20506,154,90,5865,1043.01156612186,355.673168328,-422.243999999556,3.276,0.288,0,5,2.29,355.6731683279768
120,174,0,24,118,122,5,11,20,5,2000,-3108,89,10,0,0,20507,144,96,5885,1046.56829780514,355.673168328,-422.243999999556,3.2039999999999997,0.36,0,5,2.3,355.67316832801527
115,206,0,17,136,127,4,10,20,5,2000,-3108,84,15,0,0,20508,132,98,5905,1050.12502948842,355.673168328,-422.243999999556,3.0239999999999996,0.5399999999999999,0,5,2.31,355.6731683279995
108,258,0,13,160,135,3,9,20,5,2000,-3108,79,20,0,0,20509,121,95,5925,1053.6817611717,355.673168328,-422.243999999556,2.844,0.72,0,5,2.32,355.6731683279925
95,284,0,8,185,144,2,8,20,5,2000,-3108,78,21,0,0,20510,103,87,5945,1057.23849285498,355.673168328,-422.243999999556,2.808,0.7559999999999999,0,5,2.33,355.6731683279995
85,254,1,6,199,151,2,8,21,5,2000,-3108,76,15,0,0,20511,91,79,5966,1060.973061122424,355.673168328,-422.243999999556,2.7359999999999998,0.5399999999999999,0,5,2.34,373.45682674441264
76,219,3,3,203,155,2,8,21,5,2000,-3108,77,13,0,0,20512,79,73,5987,1064.707629389868,355.673168328,-422.243999999556,2.772,0.46799999999999997,0,5,2.35,373.45682674439604
63,197,6,2,202,158,3,8,19,5,2000,-3108,86,18,0,0,20513,65,61,6006,1068.086524488984,355.673168328,-422.243999999556,3.0959999999999996,0.6479999999999999,0,5,2.36,337.8895099115952
51,180,12,2,198,159,5,8,20,5,2000,-3108,86,11,0,0,20514,53,49,6026,1071.643256172264,355.673168328,-422.243999999556,3.0959999999999996,0.39599999999999996,0,5,2.37,355.6731683279995
36,146,23,1,188,158,9,9,20,5,2000,-3108,88,10,0,0,20515,37,35,6046,1075.199987855544,355.673168328,-422.243999999556,3.1679999999999997,0.36,0,5,2.38,355.6731683279925
26,145,40,0,179,157,15,11,20,5,2000,-3108,87,10,0,0,20516,26,26,6066,1078.756719538824,355.673168328,-422.243999999556,3.1319999999999997,0.36,0,5,2.39,355.6731683279995
14,131,67,1,169,155,25,15,19,5,2000,-2805,85,20,0,0,20517,15,13,6085,1082.13561463794,355.673168328,-381.07928571388504,3.0599999999999996,0.72,0,5,2.4,337.88950991161795
6,112,103,0,158,152,41,21,21,5,2000,-2502,69,22,0,0,20518,6,6,6106,1085.870182905384,355.673168328,-339.91457142821406,2.484,0.7919999999999999,0,5,2.41,373.4568267443733
3,90,147,1,144,148,62,29,20,5,2000,-2199,58,40,0,0,20519,4,2,6126,1089.426914588664,355.673168328,-298.749857142543,2.0879999999999996,1.44,0,5,2.42,355.67316832801527
2,73,199,1,130,143,89,40,20,5,2000,-1896,51,47,0,0,20520,3,1,6146,1092.983646271944,355.673168328,-257.58514285687204,1.8359999999999999,1.692,0,5,2.43,355.6731683279995
1,56,243,1,115,138,120,53,20,5,2000,-1593,41,57,0,0,20521,2,0,6166,1096.540377955224,355.673168328,-216.42042857120103,1.476,2.052,0,5,2.44,355.6731683279925
0,44,287,2,101,132,153,68,19,5,2000,-1290,36,69,0,0,20522,2,-2,6185,1099.91927305434,355.673168328,-175.25571428553002,1.2959999999999998,2.484,0,5,2.45,337.88950991160294
1,40,324,5,89,126,187,84,21,5,2000,-987,27,64,0,0,20523,6,-4,6206,1103.653841321784,355.673168328,-134.090999999859,0.972,2.304,0,5,2.46,373.45682674441264
0,34,346,8,78,120,219,100,20,5,2000,-684,31,67,0,0,20524,8,-8,6226,1107.210573005064,355.673168328,-92.92628571418801,1.1159999999999999,2.412,0,5,2.47,355.6731683279768
1,32,356,9,69,115,246,116,20,5,2000,-381,32,65,0,0,20525,10,-8,6246,1110.767304688344,355.673168328,-51.761571428517,1.152,2.34,0,5,2.48,355.67316832801527
0,32,360,10,62,110,269,131,20,5,2000,-78,34,64,0,0,20526,10,-10,6266,1114.324036371624,355.673168328,-10.596857142846002,1.224,2.304,0,5,2.49,355.6731683279995
1,33,356,8,56,105,286,145,20,5,2000,0,42,56,0,0,20527,9,-7,6286,1117.880768054904,355.673168328,0.0,1.5119999999999998,2.016,0,5,2.5,355.6731683279925
0,35,350,8,52,101,299,158,20,5,2000,0,46,51,0,0,20528,8,-8,6306,1121.437499738184,355.673168328,0.0,1.656,1.8359999999999999,0,5,2.51,355.67316832801527
1,39,344,7,49,97,308,170,20,21,2280,0,36,85,255,15,20529,8,-6,6326,1124.994231421464,405.46741189392,0.0,1.2959999999999998,3.0599999999999996,1,5,2.52,355.6731683279995
0,38,332,5,47,93,313,180,21,21,2560,0,36,110,255,13,20530,5,-5,6347,1128.728799688908,455.26165545984,0.0,1.2959999999999998,3.9599999999999995,1,5,2.53,373.45682674441264
0,42,312,4,46,90,313,188,22,21,2840,0,61,112,255,7,20531,4,-4,6369,1132.641204540516,505.05589902576,0.0,2.1959999999999997,4.032,1,5,2.54,391.2404851607699
2,47,285,3,46,87,307,194,24,21,3120,0,82,112,238,7,20532,5,-1,6393,1136.909282560452,554.85014259168,0.0,2.952,4.032,1,5,2.55,426.80780199362744
1,55,253,2,48,85,296,198,26,21,3400,0,112,106,198,5,20533,3,-1,6419,1141.533033748716,604.6443861576,0.0,4.032,3.816,1,5,2.56,462.37511882637887
1,63,229,1,51,84,283,200,30,21,3680,0,125,94,166,4,20534,2,0,6449,1146.868131273636,654.43862972352,0.0,4.5,3.384,1,5,2.57,533.5097524920116
1,71,208,1,55,83,268,201,32,21,3960,0,139,101,137,4,20535,2,0,6481,1152.558901966884,704.23287328944,0.0,5.004,3.6359999999999997,1,5,2.58,569.077069324781
2,73,191,1,59,82,253,200,35,21,4240,0,146,109,118,3,20536,3,1,6516,1158.783182412624,754.02711685536,0.0,5.255999999999999,3.9239999999999995,1,5,2.59,622.4280445740211
3,77,185,0,63,82,239,199,38,21,4520,0,150,121,108,3,20537,3,3,6554,1165.540972610856,803.82136042128,0.0,5.3999999999999995,4.356,1,5,2.6,675.7790198231831
1,76,182,0,66,82,228,198,42,21,4800,0,140,137,106,3,20538,1,1,6596,1173.010109145744,853.6156039872,0.0,5.04,4.9319999999999995,1,5,2.61,746.9136534888253
1,76,182,1,68,82,219,197,45,21,5080,0,136,148,106,3,20539,2,0,6641,1181.012755433124,903.40984755312,0.0,4.896,5.327999999999999,1,5,2.62,800.2646287379818
1,75,183,0,69,82,212,196,48,21,5360,0,134,163,108,3,20540,1,1,6689,1189.548911472996,953.20409111904,0.0,4.824,5.867999999999999,1,5,2.63,853.6156039872094
1,75,181,0,70,82,206,195,51,21,5640,0,139,170,106,3,20541,1,1,6740,1198.61857726536,1002.99833468496,0.0,5.004,6.119999999999999,1,5,2.64,906.966579236384
0,75,186,1,71,82,202,194,55,21,5920,0,152,163,111,3,20542,1,-1,6795,1208.39958939438,1052.79257825088,0.0,5.4719999999999995,5.867999999999999,1,5,2.65,978.1012129020136
1,67,180,0,70,81,198,193,57,21,6200,0,166,168,113,3,20543,1,1,6852,1218.536274691728,1102.5868218168,0.0,5.976,6.047999999999999,1,5,2.66,1013.668529734786
2,67,166,0,69,80,192,191,57,21,6480,0,180,183,99,2,20544,2,2,6909,1228.672959989076,1152.38106538272,0.0,6.4799999999999995,6.587999999999999,1,5,2.67,1013.6685297348083
1,73,178,1,70,80,189,190,62,21,6760,0,174,189,105,3,20545,2,0,6971,1239.698828207244,1202.17530894864,0.0,6.263999999999999,6.803999999999999,1,5,2.68,1102.5868218167916
3,78,181,0,72,80,187,189,63,21,7040,0,187,204,103,3,20546,3,3,7034,1250.902533009576,1251.96955251456,0.0,6.731999999999999,7.343999999999999,1,5,2.69,1120.3704802332152
2,79,174,0,73,80,184,188,69,21,7320,0,183,199,95,2,20547,2,2,7103,1263.173257316892,1301.76379608048,0.0,6.587999999999999,7.164,1,5,2.7,1227.0724307315675
1,81,163,0,75,80,180,186,68,21,7600,0,208,217,82,2,20548,1,1,7171,1275.266145040044,1351.5580396464,0.0,7.4879999999999995,7.811999999999999,1,5,2.71,1209.2887723152246
2,85,152,0,77,80,174,184,73,21,7880,0,208,210,67,1,20549,2,2,7244,1288.248215684016,1401.35228321232,0.0,7.4879999999999995,7.56,1,5,2.72,1298.2070643971765
2,91,144,0,80,81,168,182,76,21,8160,0,220,211,53,1,20550,2,2,7320,1301.76379608048,1451.14652677824,0.0,7.919999999999999,7.595999999999999,1,5,2.73,1351.5580396464263
4,93,140,0,83,82,162,179,77,21,8440,0,235,224,47,1,20551,4,4,7397,1315.457213061108,1500.94077034416,0.0,8.459999999999999,8.064,1,5,2.74,1369.3416980627628
4,96,129,0,86,83,155,176,82,21,8720,0,234,224,33,0,20552,4,4,7479,1330.039812962556,1550.73501391008,0.0,8.424,8.064,1,5,2.75,1458.2599901448332
2,96,125,0,88,84,149,173,87,21,9000,0,231,225,29,0,20553,2,2,7566,1345.511595784824,1600.529257476,0.0,8.315999999999999,8.1,1,5,2.76,1547.1782822268426
2,97,124,0,90,85,144,170,88,21,9000,0,233,219,27,0,20554,2,2,7654,1361.161215191256,1600.529257476,0.0,8.388,7.8839999999999995,1,5,2.77,1564.9619406431477
2,99,122,0,92,86,140,167,89,21,9000,0,228,218,23,0,20555,2,2,7743,1376.988671181852,1600.529257476,0.0,8.208,7.847999999999999,1,5,2.78,1582.7455990596372
4,98,122,0,93,87,136,164,89,21,9000,0,227,221,24,0,20556,4,4,7832,1392.816127172448,1600.529257476,0.0,8.171999999999999,7.9559999999999995,1,5,2.79,1582.745599059567
4,100,117,0,94,88,132,161,91,21,9000,0,214,219,17,0,20557,4,4,7923,1408.999256331372,1600.529257476,0.0,7.704,7.8839999999999995,1,5,2.8,1618.312915892432
1,99,106,0,95,89,127,158,90,21,9000,0,218,221,7,0,20558,1,1,8013,1425.004548906132,1600.529257476,0.0,7.847999999999999,7.9559999999999995,1,5,2.81,1600.5292574759635
2,94,102,1,95,89,122,155,91,21,9000,0,212,219,8,0,20559,3,1,8104,1441.187678065056,1600.529257476,0.0,7.632,7.8839999999999995,1,5,2.82,1618.312915892432
3,112,106,1,98,90,119,152,92,21,9000,0,210,213,-6,-1,20560,4,2,8196,1457.548643808144,1600.529257476,0.0,7.56,7.667999999999999,1,5,2.83,1636.0965743087795
3,118,101,0,102,92,115,149,93,21,9000,0,211,202,-17,-1,20561,3,3,8289,1474.087446135396,1600.529257476,0.0,7.595999999999999,7.271999999999999,1,5,2.84,1653.8802327252267
4,125,99,1,107,94,112,146,92,21,9000,0,214,203,-26,-1,20562,5,3,8381,1490.448411878484,1600.529257476,0.0,7.704,7.308,1,5,2.85,1636.0965743087568
3,127,95,1,111,96,109,143,93,21,9000,0,209,199,-32,-1,20563,4,2,8474,1506.987214205736,1600.529257476,0.0,7.523999999999999,7.164,1,5,2.86,1653.8802327252495
4,132,93,0,115,98,106,140,94,21,9000,0,205,191,-39,-2,20564,4,4,8568,1523.703853117152,1600.529257476,0.0,7.379999999999999,6.8759999999999994,1,5,2.87,1671.6638911415498
5,133,90,1,119,100,103,137,92,21,9000,0,210,197,-43,-2,20565,6,4,8660,1540.06481886024,1600.529257476,0.0,7.56,7.092,1,5,2.88,1636.0965743088293
4,135,86,1,122,102,100,134,92,21,9000,0,207,198,-49,-2,20566,5,3,8752,1556.425784603328,1600.529257476,0.0,7.451999999999999,7.127999999999999,1,5,2.89,1636.0965743087795
4,138,85,1,125,104,97,131,93,21,9000,0,199,196,-53,-2,20567,5,3,8845,1572.96458693058,1600.529257476,0.0,7.164,7.055999999999999,1,5,2.9,1653.8802327252267
5,140,83,0,128,106,94,128,93,21,9000,0,199,192,-57,-2,20568,5,5,8938,1589.503389257832,1600.529257476,0.0,7.164,6.911999999999999,1,5,2.91,1653.8802327251533
3,141,92,1,131,108,94,126,92,21,9000,0,203,193,-49,-2,20569,4,2,9030,1605.86435500092,1600.529257476,0.0,7.308,6.9479999999999995,1,5,2.92,1636.096574308852
4,132,89,1,131,110,93,124,93,21,9000,0,198,188,-43,-2,20570,5,3,9123,1622.403157328172,1600.529257476,0.0,7.127999999999999,6.768,1,5,2.93,1653.8802327251533
