Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y
5,151,81,11,59,112,5260,0,86,77,16,-6,25319,4502.644474448316,935.42043270264,0.0,3.0959999999999996,2.772,7,0
7,148,74,10,55,112,4980,0,81,75,17,-3,25374,4512.425486577336,885.62618913672,0.0,2.916,2.6999999999999997,7,0
8,145,42,13,53,112,4700,0,72,69,21,-5,25427,4521.850825538028,835.8319455708,0.0,2.5919999999999996,2.484,7,0
8,141,11,13,47,112,4420,0,77,74,21,-5,25474,4530.209144993736,786.03770200488,0.0,2.772,2.6639999999999997,7,0
10,136,5,15,47,112,4140,0,60,57,25,-5,25521,4538.567464449444,736.24345843896,0.0,2.1599999999999997,2.052,7,0
11,157,3,15,43,112,3860,0,61,50,26,-4,25564,4546.214437568496,686.44921487304,0.0,2.1959999999999997,1.7999999999999998,7,0
12,156,4,18,41,112,3580,0,54,36,30,-6,25605,4553.50573751922,636.65497130712,0.0,1.944,1.2959999999999998,7,0
17,157,5,20,38,112,3300,0,50,34,37,-3,25643,4560.263527717452,586.8607277412,0.0,1.7999999999999998,1.224,7,0
21,153,2,21,33,112,3020,0,40,47,42,0,25676,4566.132134994864,537.06648417528,0.0,1.44,1.692,7,0
27,149,4,22,32,112,2740,0,23,38,49,5,25708,4571.822905688112,487.27224060936,0.0,0.828,1.3679999999999999,7,0
28,147,4,23,29,112,2460,0,23,25,51,5,25737,4576.980166628868,437.47799704344,0.0,0.828,0.8999999999999999,7,0
32,145,5,24,26,112,2180,0,18,17,56,8,25763,4581.603917817132,387.68375347752,0.0,0.6479999999999999,0.612,7,0
38,141,5,26,21,112,2000,0,32,24,64,12,25784,4585.338486084576,355.673168328,0.0,1.152,0.8639999999999999,7,0
39,139,5,27,20,112,2000,0,34,28,66,12,25804,4588.895217767856,355.673168328,0.0,1.224,1.008,7,0
43,137,6,29,20,48,2000,0,33,30,72,14,25824,4592.451949451136,355.673168328,0.0,1.188,1.0799999999999998,3,0
44,133,3,30,18,48,2000,0,37,41,74,14,25842,4595.653007966088,355.673168328,0.0,1.3319999999999999,1.476,3,0
46,130,4,30,18,48,2000,0,38,42,76,16,25860,4598.85406648104,355.673168328,0.0,1.3679999999999999,1.5119999999999998,3,0
46,130,3,30,18,48,2000,0,39,43,76,16,25878,4602.055124995992,355.673168328,0.0,1.404,1.5479999999999998,3,0
50,130,4,32,18,48,2000,0,41,44,82,18,25896,4605.256183510944,355.673168328,0.0,1.476,1.5839999999999999,3,0
49,129,4,34,17,48,2000,0,48,47,83,15,25913,4608.279405441732,355.673168328,0.0,1.7279999999999998,1.692,3,0
54,135,5,37,18,48,2000,0,45,45,91,17,25931,4611.480463956684,355.673168328,0.0,1.6199999999999999,1.6199999999999999,3,0
55,132,5,38,18,48,2000,0,46,46,93,17,25949,4614.681522471636,355.673168328,0.0,1.656,1.656,3,0
61,136,4,42,17,48,2000,0,53,49,103,19,25966,4617.704744402424,355.673168328,0.0,1.908,1.7639999999999998,3,0
61,136,4,44,18,48,2000,0,51,47,105,17,25984,4620.905802917376,355.673168328,0.0,1.8359999999999999,1.692,3,0
62,136,5,44,18,48,2000,-303,57,43,106,18,26002,4624.106861432328,355.673168328,-41.164714285671,2.052,1.5479999999999998,3,0
64,135,5,48,18,48,2000,-606,68,35,112,16,26020,4627.30791994728,355.673168328,-82.329428571342,2.448,1.26,3,0
64,134,4,48,19,48,2000,-909,73,24,112,16,26039,4630.686815046396,355.673168328,-123.49414285701302,2.6279999999999997,0.8639999999999999,3,0
68,129,5,51,19,48,2000,-1212,84,14,119,17,26058,4634.065710145512,355.673168328,-164.658857142684,3.0239999999999996,0.504,3,0
72,117,5,49,18,48,2000,-1515,95,12,121,23,26076,4637.266768660464,355.673168328,-205.82357142835502,3.42,0.43199999999999994,3,0
79,104,6,50,19,48,2000,-1818,96,5,129,29,26095,4640.64566375958,355.673168328,-246.98828571402603,3.4559999999999995,0.18,3,0
93,82,6,46,20,48,2000,-2121,94,0,139,47,26115,4644.20239544286,355.673168328,-288.15299999969704,3.384,0.0,3,0
112,65,6,44,19,48,2000,-2424,96,6,156,68,26134,4647.581290541976,355.673168328,-329.317714285368,3.4559999999999995,0.21599999999999997,3,0
119,71,9,41,19,48,2000,-2727,96,7,160,78,26153,4650.960185641092,355.673168328,-370.482428571039,3.4559999999999995,0.252,3,0
110,80,10,31,20,48,2000,-3030,90,7,141,79,26173,4654.516917324372,355.673168328,-411.64714285671005,3.2399999999999998,0.252,3,0
102,81,14,8,19,48,2000,-3108,96,8,110,94,26192,4657.895812423488,355.673168328,-422.243999999556,3.4559999999999995,0.288,3,0
99,98,15,1,20,48,2000,-3108,89,9,100,98,26212,4661.452544106768,355.673168328,-422.243999999556,3.2039999999999997,0.32399999999999995,3,0
99,111,17,2,20,48,2000,-3108,85,13,101,97,26232,4665.009275790048,355.673168328,-422.243999999556,3.0599999999999996,0.46799999999999997,3,0
95,130,21,3,20,48,2000,-3108,78,20,98,92,26252,4668.566007473328,355.673168328,-422.243999999556,2.808,0.72,3,0
91,154,29,3,20,48,2000,-3108,77,21,94,88,26272,4672.122739156608,355.673168328,-422.243999999556,2.772,0.7559999999999999,3,0
88,198,30,4,21,48,2000,-3108,76,15,92,84,26293,4675.857307424052,355.673168328,-422.243999999556,2.7359999999999998,0.5399999999999999,3,0
78,234,25,6,21,48,2000,-3108,77,12,84,72,26314,4679.591875691496,355.673168328,-422.243999999556,2.772,0.43199999999999994,3,0
69,221,25,8,19,48,2000,-3108,84,20,77,61,26333,4682.970770790612,355.673168328,-422.243999999556,3.0239999999999996,0.72,3,0
56,181,24,10,20,48,2000,-3108,82,15,66,46,26353,4686.527502473892,355.673168328,-422.243999999556,2.952,0.5399999999999999,3,0
15,160,16,11,21,48,2000,-3108,80,9,26,4,26374,4690.262070741336,355.673168328,-422.243999999556,2.88,0.32399999999999995,3,0
8,142,15,14,19,48,2000,-3108,91,13,22,-6,26393,4693.640965840452,355.673168328,-422.243999999556,3.276,0.46799999999999997,3,0
7,122,23,15,20,48,2000,-3108,87,10,22,-8,26413,4697.197697523732,355.673168328,-422.243999999556,3.1319999999999997,0.36,3,0
10,79,53,17,20,48,2000,-2805,81,16,27,-7,26433,4700.754429207012,355.673168328,-381.07928571388504,2.916,0.576,3,0
9,5,89,21,20,48,2000,-2502,70,27,30,-12,26453,4704.311160890292,355.673168328,-339.91457142821406,2.52,0.972,3,0
13,3,133,24,20,48,2000,-2199,56,41,37,-11,26473,4707.867892573572,355.673168328,-298.749857142543,2.016,1.476,3,0
17,3,190,29,21,48,2000,-1896,47,42,46,-12,26494,4711.602460841016,355.673168328,-257.58514285687204,1.692,1.5119999999999998,3,0
21,3,233,35,19,48,2000,-1593,45,58,56,-14,26513,4714.981355940132,355.673168328,-216.42042857120103,1.6199999999999999,2.0879999999999996,3,0
24,4,276,30,20,48,2000,-1290,37,59,54,-6,26533,4718.538087623412,355.673168328,-175.25571428553002,1.3319999999999999,2.1239999999999997,3,0
27,5,309,25,20,48,2000,-987,34,62,52,2,26553,4722.094819306692,355.673168328,-134.090999999859,1.224,2.2319999999999998,3,0
29,6,329,22,20,48,2000,-684,35,61,51,7,26573,4725.651550989972,355.673168328,-92.92628571418801,1.26,2.1959999999999997,3,0
36,7,339,22,20,48,2000,-381,35,62,58,14,26593,4729.208282673252,355.673168328,-51.761571428517,1.26,2.2319999999999998,3,0
37,7,343,24,20,48,2000,-78,35,62,61,13,26613,4732.765014356532,355.673168328,-10.596857142846002,1.26,2.2319999999999998,3,0
37,7,343,24,20,48,2000,0,41,56,61,13,26633,4736.321746039812,355.673168328,0.0,1.476,2.016,3,0
36,7,332,29,20,48,2000,0,48,49,65,7,26653,4739.878477723092,355.673168328,0.0,1.7279999999999998,1.7639999999999998,3,0
40,8,326,36,21,49,2000,0,49,40,76,4,26674,4743.613045990536,355.673168328,0.0,1.7639999999999998,1.44,3,1
40,8,316,41,20,49,2000,0,55,41,81,-1,26694,4747.169777673816,355.673168328,0.0,1.9799999999999998,1.476,3,1
41,7,305,44,19,49,2000,0,56,47,85,-3,26713,4750.548672772932,355.673168328,0.0,2.016,1.692,3,1
40,7,300,49,19,49,2000,0,59,45,89,-9,26732,4753.927567872048,355.673168328,0.0,2.1239999999999997,1.6199999999999999,3,1
42,9,299,51,20,49,2000,0,54,44,93,-9,26752,4757.484299555328,355.673168328,0.0,1.944,1.5839999999999999,3,1
47,10,305,55,20,49,2000,0,52,46,102,-8,26772,4761.041031238608,355.673168328,0.0,1.8719999999999999,1.656,3,1
52,11,307,57,21,49,2000,0,44,46,109,-5,26793,4764.775599506052,355.673168328,0.0,1.5839999999999999,1.656,3,1
54,11,311,59,20,49,2000,303,43,54,113,-5,26813,4768.332331189332,355.673168328,41.164714285671,1.5479999999999998,1.944,3,1
58,13,316,60,20,49,2000,606,35,61,118,-2,26833,4771.889062872612,355.673168328,82.329428571342,1.26,2.1959999999999997,3,1
60,14,317,64,20,49,2000,909,25,72,124,-4,26853,4775.445794555892,355.673168328,123.49414285701302,0.8999999999999999,2.5919999999999996,3,1
62,15,312,70,19,49,2000,1212,19,86,132,-8,26872,4778.824689655008,355.673168328,164.658857142684,0.6839999999999999,3.0959999999999996,3,1
61,14,294,77,20,49,2000,1515,6,92,138,-16,26892,4782.381421338288,355.673168328,205.82357142835502,0.21599999999999997,3.312,3,1
64,14,263,80,20,49,2000,1818,0,98,144,-16,26912,4785.938153021568,355.673168328,246.98828571402603,0.0,3.5279999999999996,3,1
62,12,225,86,20,49,2000,2121,2,99,148,-24,26932,4789.494884704848,355.673168328,288.15299999969704,0.072,3.5639999999999996,3,1
60,9,170,91,20,49,2000,2424,1,99,151,-31,26952,4793.051616388128,355.673168328,329.317714285368,0.036,3.5639999999999996,3,1
53,6,117,87,19,49,2000,2727,7,99,140,-34,26971,4796.430511487244,355.673168328,370.482428571039,0.252,3.5639999999999996,3,1
48,3,102,82,20,49,2000,3030,7,92,130,-34,26991,4799.987243170524,355.673168328,411.64714285671005,0.252,3.312,3,1
41,3,142,82,20,49,2000,3108,8,91,123,-41,27011,4803.543974853804,355.673168328,422.243999999556,0.288,3.276,3,1
35,2,140,81,20,49,2000,3108,13,86,116,-46,27031,4807.100706537084,355.673168328,422.243999999556,0.46799999999999997,3.0959999999999996,3,1
29,3,164,80,20,49,2000,3108,20,79,109,-51,27051,4810.657438220364,355.673168328,422.243999999556,0.72,2.844,3,1
21,4,191,78,20,49,2000,3108,21,78,99,-57,27071,4814.214169903644,355.673168328,422.243999999556,0.7559999999999999,2.808,3,1
15,5,216,74,21,49,2000,3108,17,74,89,-59,27092,4817.948738171088,355.673168328,422.243999999556,0.612,2.6639999999999997,3,1
10,4,257,69,20,49,2000,3108,22,76,79,-59,27112,4821.505469854368,355.673168328,422.243999999556,0.7919999999999999,2.7359999999999998,3,1
7,5,311,63,20,49,2000,3108,20,78,70,-56,27132,4825.062201537648,355.673168328,422.243999999556,0.72,2.808,3,1
4,4,310,56,20,49,2000,3108,16,81,60,-52,27152,4828.618933220928,355.673168328,422.243999999556,0.576,2.916,3,1
4,1,282,48,20,49,2000,3108,13,85,52,-44,27172,4832.175664904208,355.673168328,422.243999999556,0.46799999999999997,3.0599999999999996,3,1
2,4,247,39,20,49,2000,3108,14,84,41,-37,27192,4835.732396587488,355.673168328,422.243999999556,0.504,3.0239999999999996,3,1
4,2,228,28,19,49,2000,3108,18,88,32,-24,27211,4839.111291686604,355.673168328,422.243999999556,0.6479999999999999,3.1679999999999997,3,1
2,2,206,20,21,49,2000,3108,8,83,22,-18,27232,4842.845859954048,355.673168328,422.243999999556,0.288,2.988,3,1
4,2,183,12,20,49,2000,2805,20,78,16,-8,27252,4846.402591637328,355.673168328,381.07928571388504,0.72,2.808,3,1
3,2,150,7,20,49,2000,2502,27,71,10,-4,27272,4849.959323320608,355.673168328,339.91457142821406,0.972,2.5559999999999996,3,1
6,1,137,4,20,49,2000,2199,41,57,10,2,27292,4853.516055003888,355.673168328,298.749857142543,1.476,2.052,3,1
7,0,113,3,20,49,2000,1896,49,49,10,4,27312,4857.072786687168,355.673168328,257.58514285687204,1.7639999999999998,1.7639999999999998,3,1
5,3,95,5,19,49,2000,1593,63,43,10,0,27331,4860.451681786284,355.673168328,216.42042857120103,2.268,1.5479999999999998,3,1
7,2,82,4,20,49,2000,1290,68,31,11,3,27351,4864.008413469564,355.673168328,175.25571428553002,2.448,1.1159999999999999,3,1
6,2,67,4,21,49,2000,987,64,27,10,2,27372,4867.742981737008,355.673168328,134.090999999859,2.304,0.972,3,1
5,1,61,4,19,49,2000,684,69,37,9,1,27391,4871.121876836124,355.673168328,92.92628571418801,2.484,1.3319999999999999,3,1
6,3,59,6,20,49,2000,381,66,33,12,0,27411,4874.678608519404,355.673168328,51.761571428517,2.376,1.188,3,1
6,3,60,5,20,49,2000,78,60,39,11,1,27431,4878.235340202684,355.673168328,10.596857142846002,2.1599999999999997,1.404,3,1
7,3,62,6,20,49,2000,0,55,44,13,1,27451,4881.792071885964,355.673168328,0.0,1.9799999999999998,1.5839999999999999,3,1
10,3,65,6,20,49,2000,0,48,51,16,4,27471,4885.348803569244,355.673168328,0.0,1.7279999999999998,1.8359999999999999,3,1
11,1,68,6,21,33,2000,0,42,49,17,5,27492,4889.083371836688,355.673168328,0.0,1.5119999999999998,1.7639999999999998,2,1
12,2,70,6,21,33,2000,0,38,52,18,6,27513,4892.817940104132,355.673168328,0.0,1.3679999999999999,1.8719999999999999,2,1
10,3,73,7,18,33,2000,0,48,65,17,3,27531,4896.018998619084,355.673168328,0.0,1.7279999999999998,2.34,2,1
8,2,75,5,20,33,2000,0,45,54,13,3,27551,4899.575730302364,355.673168328,0.0,1.6199999999999999,1.944,2,1
10,2,72,6,20,33,2000,0,46,53,16,4,27571,4903.132461985644,355.673168328,0.0,1.656,1.908,2,1
12,1,72,6,20,33,2000,0,48,51,18,6,27591,4906.689193668924,355.673168328,0.0,1.7279999999999998,1.8359999999999999,2,1
12,0,70,6,21,33,2000,0,46,45,18,6,27612,4910.423761936368,355.673168328,0.0,1.656,1.6199999999999999,2,1
14,3,70,8,20,33,2000,303,45,53,22,6,27632,4913.980493619648,355.673168328,41.164714285671,1.6199999999999999,1.908,2,1
16,1,75,6,20,33,2000,606,38,60,22,10,27652,4917.537225302928,355.673168328,82.329428571342,1.3679999999999999,2.1599999999999997,2,1
16,2,67,6,20,33,2000,909,29,69,22,10,27672,4921.093956986208,355.673168328,123.49414285701302,1.0439999999999998,2.484,2,1
19,2,64,7,20,33,2000,1212,19,79,26,12,27692,4924.650688669488,355.673168328,164.658857142684,0.6839999999999999,2.844,2,1
22,2,62,8,19,33,2000,1515,17,89,30,14,27711,4928.029583768604,355.673168328,205.82357142835502,0.612,3.2039999999999997,2,1
19,3,52,8,20,33,2000,1818,3,96,27,11,27731,4931.586315451884,355.673168328,246.98828571402603,0.10799999999999998,3.4559999999999995,2,1
10,4,42,9,20,33,2000,2121,0,99,19,1,27751,4935.143047135164,355.673168328,288.15299999969704,0.0,3.5639999999999996,2,1
5,4,32,9,19,33,2000,2424,3,104,14,-4,27770,4938.52194223428,355.673168328,329.317714285368,0.10799999999999998,3.7439999999999998,2,1
3,4,23,8,20,33,2000,2727,0,100,11,-5,27790,4942.07867391756,355.673168328,370.482428571039,0.0,3.5999999999999996,2,1
2,6,12,8,20,33,2000,3030,4,96,10,-6,27810,4945.63540560084,355.673168328,411.64714285671005,0.144,3.4559999999999995,2,1
5,8,8,8,19,33,2000,3108,11,97,13,-3,27829,4949.014300699956,355.673168328,422.243999999556,0.39599999999999996,3.4919999999999995,2,1
1,8,8,5,21,33,2000,3108,9,84,6,-4,27850,4952.7488689674,355.673168328,422.243999999556,0.32399999999999995,3.0239999999999996,2,1
1,11,11,8,20,33,2000,3108,17,83,9,-7,27870,4956.30560065068,355.673168328,422.243999999556,0.612,2.988,2,1
3,18,11,15,20,33,2000,3108,24,76,18,-12,27890,4959.86233233396,355.673168328,422.243999999556,0.8639999999999999,2.7359999999999998,2,1
4,38,13,34,21,33,2000,3108,19,73,38,-30,27911,4963.596900601404,355.673168328,422.243999999556,0.6839999999999999,2.6279999999999997,2,1
7,129,15,10,20,33,2000,3108,25,74,17,-3,27931,4967.153632284684,355.673168328,422.243999999556,0.8999999999999999,2.6639999999999997,2,1
7,22,18,5,20,33,2000,3108,20,79,12,2,27951,4970.710363967964,355.673168328,422.243999999556,0.72,2.844,2,1
9,25,21,3,20,33,2000,3108,17,82,12,6,27971,4974.267095651244,355.673168328,422.243999999556,0.612,2.952,2,1
12,30,36,2,21,33,2000,3108,12,79,14,10,27992,4978.001663918688,355.673168328,422.243999999556,0.43199999999999994,2.844,2,1
16,24,93,4,20,33,2000,3108,13,84,20,12,28012,4981.558395601968,355.673168328,422.243999999556,0.46799999999999997,3.0239999999999996,2,1
19,16,13,5,20,33,2000,3108,12,86,24,14,28032,4985.115127285248,355.673168328,422.243999999556,0.43199999999999994,3.0959999999999996,2,1
22,27,6,6,19,33,2000,3108,16,90,28,16,28051,4988.494022384364,355.673168328,422.243999999556,0.576,3.2399999999999998,2,1
27,53,6,9,21,33,2000,2805,13,78,36,18,28072,4992.228590651808,355.673168328,381.07928571388504,0.46799999999999997,2.808,2,1
41,92,7,11,20,33,2000,2502,23,75,52,30,28092,4995.785322335088,355.673168328,339.91457142821406,0.828,2.6999999999999997,2,1
57,134,4,13,20,33,2000,2199,38,60,70,44,28112,4999.342054018368,355.673168328,298.749857142543,1.3679999999999999,2.1599999999999997,2,1
73,188,4,16,21,33,2000,1896,43,47,89,57,28133,5003.076622285812,355.673168328,257.58514285687204,1.5479999999999998,1.692,2,1
50,240,4,20,20,33,2000,1593,53,44,70,30,28153,5006.633353969092,355.673168328,216.42042857120103,1.908,1.5839999999999999,2,1
31,274,6,26,19,33,2000,1290,69,35,57,5,28172,5010.012249068208,355.673168328,175.25571428553002,2.484,1.26,2,1
36,284,7,33,20,33,2000,987,70,28,69,3,28192,5013.568980751488,355.673168328,134.090999999859,2.52,1.008,2,1
39,286,8,37,20,33,2000,684,71,27,76,2,28212,5017.125712434768,355.673168328,92.92628571418801,2.5559999999999996,0.972,2,1
44,281,8,39,20,33,2000,381,69,29,83,5,28232,5020.682444118048,355.673168328,51.761571428517,2.484,1.0439999999999998,2,1
43,281,8,40,19,33,2000,78,67,39,83,3,28251,5024.061339217164,355.673168328,10.596857142846002,2.412,1.404,2,1
39,282,9,41,20,33,2000,0,55,44,80,-2,28271,5027.618070900444,355.673168328,0.0,1.9799999999999998,1.5839999999999999,2,1
37,280,10,42,20,33,2000,0,48,51,79,-5,28291,5031.174802583724,355.673168328,0.0,1.7279999999999998,1.8359999999999999,2,1
43,279,9,47,20,32,2000,0,44,55,90,-4,28311,5034.731534267004,355.673168328,0.0,1.5839999999999999,1.9799999999999998,2,0
42,279,12,45,19,32,2000,0,46,60,87,-3,28330,5038.11042936612,355.673168328,0.0,1.656,2.1599999999999997,2,0
50,274,10,48,20,32,2000,0,41,59,98,2,28350,5041.6671610494,355.673168328,0.0,1.476,2.1239999999999997,2,0
49,270,12,47,20,32,2000,0,42,58,96,2,28370,5045.22389273268,355.673168328,0.0,1.5119999999999998,2.0879999999999996,2,0
55,270,14,53,20,32,2000,0,46,54,108,2,28390,5048.78062441596,355.673168328,0.0,1.656,1.944,2,0
60,274,17,59,21,32,2000,0,47,45,119,1,28411,5052.515192683404,355.673168328,0.0,1.692,1.6199999999999999,2,0
60,276,18,64,19,32,2000,-303,61,46,124,-4,28430,5055.89408778252,355.673168328,-41.164714285671,2.1959999999999997,1.656,2,0
56,279,23,67,21,32,2000,-606,65,28,123,-11,28451,5059.628656049964,355.673168328,-82.329428571342,2.34,1.008,2,0
61,279,26,72,21,32,2000,-909,72,19,133,-11,28472,5063.363224317408,355.673168328,-123.49414285701302,2.5919999999999996,0.6839999999999999,2,0
69,278,31,75,19,32,2000,-1212,90,16,144,-6,28491,5066.742119416524,355.673168328,-164.658857142684,3.2399999999999998,0.576,2,0
93,270,29,74,19,32,2000,-1515,98,9,167,19,28510,5070.12101451564,355.673168328,-205.82357142835502,3.5279999999999996,0.32399999999999995,2,0
141,249,26,73,20,32,2000,-1818,97,3,214,68,28530,5073.67774619892,355.673168328,-246.98828571402603,3.4919999999999995,0.10799999999999998,2,0
177,215,25,72,19,32,2000,-2121,105,3,249,105,28549,5077.056641298036,355.673168328,-288.15299999969704,3.78,0.10799999999999998,2,0
177,168,17,70,20,32,2000,-2424,97,4,247,107,28569,5080.613372981316,355.673168328,-329.317714285368,3.4919999999999995,0.144,2,0
191,130,13,68,19,32,2000,-2727,101,8,259,123,28588,5083.992268080432,355.673168328,-370.482428571039,3.6359999999999997,0.288,2,0
179,163,9,67,19,32,2000,-3030,112,1,246,112,28607,5087.371163179548,355.673168328,-411.64714285671005,4.032,0.036,2,0
168,162,6,64,21,32,2000,-3108,113,17,232,104,28628,5091.105731446992,355.673168328,-422.243999999556,4.068,0.612,2,0
170,171,5,60,20,32,2000,-3108,121,18,230,110,28648,5094.662463130272,355.673168328,-422.243999999556,4.356,0.6479999999999999,2,0
170,202,8,53,19,32,2000,-3108,120,10,223,117,28667,5098.041358229388,355.673168328,-422.243999999556,4.319999999999999,0.36,2,0
178,241,11,43,20,32,2000,-3108,103,0,221,135,28687,5101.598089912668,355.673168328,-422.243999999556,3.7079999999999997,0.0,2,0
180,269,12,33,20,32,2000,-3108,86,18,213,147,28707,5105.154821595948,355.673168328,-422.243999999556,3.0959999999999996,0.6479999999999999,2,0
177,305,33,22,19,32,2000,-3108,81,30,199,155,28726,5108.533716695064,355.673168328,-422.243999999556,2.916,1.0799999999999998,2,0
168,397,16,15,21,32,2000,-3108,67,29,183,153,28747,5112.268284962508,355.673168328,-422.243999999556,2.412,1.0439999999999998,2,0
155,466,11,7,20,32,2000,-3108,68,35,162,148,28767,5115.825016645788,355.673168328,-422.243999999556,2.448,1.26,2,0
144,396,12,5,20,32,2000,-3108,76,27,149,139,28787,5119.381748329068,355.673168328,-422.243999999556,2.7359999999999998,0.972,2,0
131,333,13,7,21,32,2000,-3108,77,18,138,124,28808,5123.116316596512,355.673168328,-422.243999999556,2.772,0.6479999999999999,2,0
112,306,16,8,21,32,2000,-3108,82,13,120,104,28829,5126.850884863956,355.673168328,-422.243999999556,2.952,0.46799999999999997,2,0
95,288,11,8,21,32,2000,-3108,84,9,103,87,28850,5130.5854531314,355.673168328,-422.243999999556,3.0239999999999996,0.32399999999999995,2,0
77,274,13,9,21,32,2000,-2805,79,13,86,68,28871,5134.320021398844,355.673168328,-381.07928571388504,2.844,0.46799999999999997,2,0
62,251,17,11,20,32,2000,-2502,77,22,73,51,28891,5137.876753082124,355.673168328,-339.91457142821406,2.772,0.7919999999999999,2,0
44,224,28,13,20,32,2000,-2199,66,33,57,31,28911,5141.433484765404,355.673168328,-298.749857142543,2.376,1.188,2,0
22,192,41,16,21,32,2000,-1896,50,41,38,6,28932,5145.168053032848,355.673168328,-257.58514285687204,1.7999999999999998,1.476,2,0
10,163,59,23,20,32,2000,-1593,48,50,33,-13,28952,5148.724784716128,355.673168328,-216.42042857120103,1.7279999999999998,1.7999999999999998,2,0
10,146,79,30,19,32,2000,-1290,43,63,40,-20,28971,5152.103679815244,355.673168328,-175.25571428553002,1.5479999999999998,2.268,2,0
11,126,90,17,21,32,2000,-987,28,64,28,-6,28992,5155.838248082688,355.673168328,-134.090999999859,1.008,2.304,2,0
14,113,94,16,20,32,2000,-684,29,69,30,-2,29012,5159.394979765968,355.673168328,-92.92628571418801,1.0439999999999998,2.484,2,0
17,111,102,15,20,32,2000,-381,31,67,32,2,29032,5162.951711449248,355.673168328,-51.761571428517,1.1159999999999999,2.412,2,0
19,110,101,16,20,32,2000,-78,33,65,35,3,29052,5166.508443132528,355.673168328,-10.596857142846002,1.188,2.34,2,0
20,113,95,18,19,32,2000,0,46,60,38,2,29071,5169.887338231644,355.673168328,0.0,1.656,2.1599999999999997,2,0
16,121,92,20,21,32,2000,0,45,46,36,-4,29092,5173.621906499088,355.673168328,0.0,1.6199999999999999,1.656,2,0
17,130,86,26,21,16,2000,0,51,39,43,-9,29113,5177.356474766532,355.673168328,0.0,1.8359999999999999,1.404,1,0
16,137,79,32,19,16,2000,0,59,45,48,-16,29132,5180.735369865648,355.673168328,0.0,2.1239999999999997,1.6199999999999999,1,0
14,141,74,32,19,16,2000,0,61,44,46,-18,29151,5184.114264964764,355.673168328,0.0,2.1959999999999997,1.5839999999999999,1,0
16,146,75,31,20,16,2000,0,60,39,47,-15,29171,5187.670996648044,355.673168328,0.0,2.1599999999999997,1.404,1,0
15,144,75,29,20,16,2000,0,58,41,44,-14,29191,5191.227728331324,355.673168328,0.0,2.0879999999999996,1.476,1,0
18,146,77,30,20,16,2000,0,56,43,48,-12,29211,5194.784460014604,355.673168328,0.0,2.016,1.5479999999999998,1,0
19,140,77,28,20,16,2000,0,46,53,47,-9,29231,5198.341191697884,355.673168328,0.0,1.656,1.908,1,0
23,141,83,29,20,16,2000,0,46,53,52,-6,29251,5201.897923381164,355.673168328,0.0,1.656,1.908,1,0
28,136,82,29,21,16,2000,0,42,49,57,-1,29272,5205.632491648608,355.673168328,0.0,1.5119999999999998,1.7639999999999998,1,0
31,134,82,30,20,16,2000,0,44,54,61,1,29292,5209.189223331888,355.673168328,0.0,1.5839999999999999,1.944,1,0
33,135,82,32,19,16,2000,0,50,56,65,1,29311,5212.568118431004,355.673168328,0.0,1.7999999999999998,2.016,1,0
37,134,81,34,20,16,2000,0,50,49,71,3,29331,5216.124850114284,355.673168328,0.0,1.7999999999999998,1.7639999999999998,1,0
37,140,82,35,21,16,2000,0,46,46,72,2,29352,5219.859418381728,355.673168328,0.0,1.656,1.656,1,0
38,142,81,38,21,16,2000,0,45,45,76,0,29373,5223.593986649172,355.673168328,0.0,1.6199999999999999,1.6199999999999999,1,0
39,147,78,39,20,16,2000,0,48,48,78,0,29393,5227.150718332452,355.673168328,0.0,1.7279999999999998,1.7279999999999998,1,0
39,149,75,41,20,16,2000,0,48,48,80,-2,29413,5230.707450015732,355.673168328,0.0,1.7279999999999998,1.7279999999999998,1,0
45,147,72,46,19,16,2000,0,54,50,91,-1,29432,5234.086345114848,355.673168328,0.0,1.944,1.7999999999999998,1,0
47,152,73,50,19,16,2000,0,56,49,97,-3,29451,5237.465240213964,355.673168328,0.0,2.016,1.7639999999999998,1,0
51,153,73,54,20,16,2000,0,53,46,105,-3,29471,5241.021971897244,355.673168328,0.0,1.908,1.656,1,0
53,150,72,57,20,16,2000,0,53,46,110,-4,29491,5244.578703580524,355.673168328,0.0,1.908,1.656,1,0
61,151,74,61,21,16,2000,0,45,46,122,0,29512,5248.313271847968,355.673168328,0.0,1.6199999999999999,1.656,1,0
62,154,77,62,19,16,2000,0,51,55,124,0,29531,5251.692166947084,355.673168328,0.0,1.8359999999999999,1.9799999999999998,1,0
70,152,79,66,20,16,2000,0,48,51,136,4,29551,5255.248898630364,355.673168328,0.0,1.7279999999999998,1.8359999999999999,1,0
76,151,83,69,21,16,2000,0,44,47,145,7,29572,5258.983466897808,355.673168328,0.0,1.5839999999999999,1.692,1,0
80,156,90,74,20,16,2000,0,45,53,154,6,29592,5262.540198581088,355.673168328,0.0,1.6199999999999999,1.908,1,0
83,158,97,79,19,16,2000,0,51,54,162,4,29611,5265.919093680204,355.673168328,0.0,1.8359999999999999,1.944,1,0
