Front Left,Left Angle,Right Angle,Front Right,Distance Count,Maze Location,Forward Speed count,Rotation Speed count,Left Motor Volts Scaled,Right Motor Volts Scaled,Front sum,Front diff,Distance Count Travelled,Distance MM,Profile Forward Speed mm,Profile Rotation Speed deg,LeftVolts,RightVolts,Maze X,Maze Y
13,7,23,2,14,2,1400,-1850,53,17,15,11,2326,413.647894765464,248.9712178296,-251.33571428545002,1.908,0.612,0,2
13,7,35,1,14,2,1400,-1850,55,15,14,12,2340,416.13760694376,248.9712178296,-251.33571428545002,1.9799999999999998,0.5399999999999999,0,2
14,6,45,1,14,2,1400,-1717,55,15,15,13,2354,418.627319122056,248.9712178296,-233.26671428546902,1.9799999999999998,0.5399999999999999,0,2
17,6,62,1,14,2,1400,-1584,47,23,18,16,2368,421.117031300352,248.9712178296,-215.19771428548802,1.692,0.828,0,2
16,6,80,2,14,2,1400,-1451,44,25,18,14,2382,423.606743478648,248.9712178296,-197.12871428550702,1.5839999999999999,0.8999999999999999,0,2
9,5,95,2,14,2,1400,-1318,39,31,11,7,2396,426.096455656944,248.9712178296,-179.059714285526,1.404,1.1159999999999999,0,2
5,5,114,3,15,2,1400,-1185,30,32,8,2,2411,428.764004419404,248.9712178296,-160.990714285545,1.0799999999999998,1.152,0,2
5,5,129,1,13,2,1400,-1052,40,36,6,4,2424,431.075880013536,248.9712178296,-142.921714285564,1.44,1.2959999999999998,0,2
3,5,144,1,13,2,1400,-919,41,37,4,2,2437,433.387755607668,248.9712178296,-124.852714285583,1.476,1.3319999999999999,0,2
2,6,158,1,15,2,1400,-786,29,34,3,1,2452,436.055304370128,248.9712178296,-106.78371428560202,1.0439999999999998,1.224,0,2
2,6,167,1,15,2,1400,-653,29,33,3,1,2467,438.722853132588,248.9712178296,-88.71471428562101,1.0439999999999998,1.188,0,2
4,8,177,2,14,2,1400,-520,35,34,6,2,2481,441.212565310884,248.9712178296,-70.64571428564001,1.26,1.224,0,2
5,9,185,2,14,2,1400,-387,32,36,7,3,2495,443.70227748918,248.9712178296,-52.57671428565901,1.152,1.2959999999999998,0,2
2,10,190,1,14,2,1400,-254,31,38,3,1,2509,446.191989667476,248.9712178296,-34.507714285678006,1.1159999999999999,1.3679999999999999,0,2
2,10,193,0,14,2,1400,-121,29,40,2,2,2523,448.681701845772,248.9712178296,-16.438714285697003,1.0439999999999998,1.44,0,2
2,11,196,1,13,2,1400,0,31,45,3,1,2536,450.993577439904,248.9712178296,0.0,1.1159999999999999,1.6199999999999999,0,2
0,20,207,3,14,2,1400,0,28,42,3,-3,2550,453.4832896182,248.9712178296,0.0,1.008,1.5119999999999998,0,2
2,11,195,2,14,18,1400,0,21,49,4,0,2564,455.973001796496,248.9712178296,0.0,0.7559999999999999,1.7639999999999998,1,2
2,12,193,2,14,18,1400,0,20,50,4,0,2578,458.462713974792,248.9712178296,0.0,0.72,1.7999999999999998,1,2
1,13,190,2,14,18,1400,0,18,52,3,-1,2592,460.952426153088,248.9712178296,0.0,0.6479999999999999,1.8719999999999999,1,2
1,11,176,1,14,18,1400,0,24,46,2,0,2606,463.442138331384,248.9712178296,0.0,0.8639999999999999,1.656,1,2
